time_s,unix_time_s,utc_time,gps_altitude_asl_m,gps_altitude_agl_m,latitude_deg,longitude_deg,satellite_count,fix_type,horizontal_speed_mps,vertical_speed_mps,course_heading_deg,battery_v,distance_ft,distance_m,flags,rssi_dbm,count_gt_40,count_gt_32,count_gt_24,smooth_altitude_m,dalt_dt_mps,dalt_dt_z,alignment_weight
4.3999998569488525,1774896434.8,Mar 30 2026 13:47:14.800 UTC,508.95504,93.81744,33.49806,-99.33414,16,3,46.9392,141.1224,126,4.052,75.1526,22.906512480000004,1,-37,3,5,5,94.98787200000001,147.70603155862398,1.2361759945544195,1.4861759945544195
4.5,1774896434.9,Mar 30 2026 13:47:14.900 UTC,524.4084,109.27080000000001,33.49804,-99.33409,14,3,50.9016,153.6192,126,4.052,92.1156,28.07683488,1,-37,2,7,3,110.31321600000001,158.61789497291164,1.3541898923903435,1.6041898923903435
4.599999904632568,1774896435.0,Mar 30 2026 13:47:15.000 UTC,540.8676,125.73,33.49801,-99.33405,15,3,56.692800000000005,164.2872,126,4.052,109.0943,33.25194264,1,-37,4,7,2,126.71145600000001,169.22512138565207,1.4689090825661104,1.7189090825661104
4.699999809265137,1774896435.1,Mar 30 2026 13:47:15.100 UTC,558.3021600000001,143.16456,33.49797,-99.33399,14,3,63.0936,174.34560000000002,127,4.052,129.5353,39.48235944,1,-37,3,7,2,144.15820800000003,180.07578369582563,1.586261078710806,1.836261078710806
4.799999952316284,1774896435.2,Mar 30 2026 13:47:15.200 UTC,576.71208,161.57448000000002,33.49794,-99.33393,14,3,69.1896,185.3184,128,4.052,152.7098,46.54594704,1,-43,3,7,2,162.72662400000002,191.01812717551616,1.7046046243060462,1.9546046243060462
4.8999998569488525,1774896435.3,Mar 30 2026 13:47:15.300 UTC,596.1888,181.05120000000002,33.49789,-99.33387,15,3,73.4568,196.2912,128,4.052,176.6754,53.85066192,1,-43,5,6,2,182.36184,201.83849879793183,1.8216290208470152,2.0716290208470154
5.0,1774896435.4,Mar 30 2026 13:47:15.400 UTC,617.25048,202.11288000000002,33.49786,-99.33381,15,3,76.2,207.5688,128,4.052,199.8811,60.923759280000006,1,-43,5,6,2,203.09433600000003,212.78084227762258,1.9399725664422578,2.1899725664422576
5.099999904632568,1774896435.5,Mar 30 2026 13:47:15.500 UTC,639.04368,223.90608000000003,33.49781,-99.33374,15,3,81.3816,217.62720000000002,129,4.048,225.796,68.8226208,1,-43,5,7,1,224.91801600000002,223.32717298138903,2.054033157833871,2.304033157833871
5.199999809265137,1774896435.6,Mar 30 2026 13:47:15.600 UTC,661.9646400000001,246.82704,33.49776,-99.33367,15,3,85.64880000000001,227.99040000000002,129,4.048,253.3122,77.20955856,1,-43,1,11,1,247.75972800000002,232.40993507004873,2.1522649736569672,2.4022649736569672
5.299999952316284,1774896435.7,Mar 30 2026 13:47:15.700 UTC,685.83048,270.69288,33.49772,-99.3336,15,3,88.39200000000001,238.0488,130,4.048,280.0445,85.3575636,1,-43,0,9,4,271.40001600000005,240.57859259806287,2.24061057315425,2.49061057315425
5.3999998569488525,1774896435.8,Mar 30 2026 13:47:15.800 UTC,710.3973599999999,295.25976,33.49767,-99.33353,15,3,91.44,246.2784,130,4.048,308.4246,94.00781808,1,-43,1,7,5,295.87545600000004,248.6862513348583,2.328296459013111,2.578296459013111
5.5,1774896435.9,Mar 30 2026 13:47:15.900 UTC,735.4519200000001,320.31432000000007,33.49761,-99.33346,15,3,93.8784,251.7648,130,4.048,338.7036,103.23685728000001,1,-43,0,3,7,321.13728000000003,256.3977078818273,2.411697342120625,2.661697342120625
5.599999904632568,1774896436.0,Mar 30 2026 13:47:16.000 UTC,761.42088,346.28328,33.49755,-99.33337,15,3,99.06,260.9088,130,4.048,371.6872,113.29025856000001,1,-43,0,2,9,347.15500800000007,264.1704119325368,2.4957606287402356,2.7457606287402356
5.699999809265137,1774896436.1,Mar 30 2026 13:47:16.100 UTC,788.27376,373.13616,33.49749,-99.33329,15,3,104.5464,270.3576,130,4.048,405.517,123.6015816,1,-43,0,5,8,373.971312,272.338725114377,2.5841025040675345,2.8341025040675345
5.799999952316284,1774896436.2,Mar 30 2026 13:47:16.200 UTC,815.91912,400.78152000000006,33.49743,-99.33321,15,3,107.59440000000001,277.0632,131,4.048,440.2095,134.1758556,1,-51,0,10,3,401.62276800000006,280.2635421191667,2.6698109214902703,2.9198109214902703
5.8999998569488525,1774896436.3,Mar 30 2026 13:47:16.300 UTC,844.47888,429.34128,33.49736,-99.33311,14,3,110.33760000000001,285.2928,131,4.048,476.7571,145.31556408,1,-51,1,11,1,430.02403200000003,287.4568032540683,2.747607421725956,2.997607421725956
6.0,1774896436.4,Mar 30 2026 13:47:16.400 UTC,873.7092,458.57160000000005,33.4973,-99.33302,14,3,112.16640000000001,292.3032,132,4.048,513.3099,156.45685752,1,-51,5,6,2,459.114144,293.6137764654818,2.8141962691082347,3.0641962691082347
6.099999904632568,1774896436.5,Mar 30 2026 13:47:16.500 UTC,903.4272000000001,488.2896,33.49723,-99.33293,13,3,117.04320000000001,298.3992,132,4.048,551.5941,168.12588168000002,1,-51,4,7,1,488.7468,298.369004546857,2.865624973782739,3.115624973782739
6.199999809265137,1774896436.6,Mar 30 2026 13:47:16.600 UTC,933.72432,518.58672,33.49715,-99.33284,13,3,121.3104,304.1904,132,4.048,589.8997,179.80142856000003,1,-51,1,10,1,518.7878880000001,302.2396035811248,2.9074862454694617,3.1574862454694617
