1.79100,2843.54700
1.79100,2843.54700
1.80100,2842.79500
1.82100,2839.09100
1.82100,2841.14300
1.84100,2839.52100
1.84100,2839.52100
1.85100,2838.70100
1.87100,2834.99300
1.87100,2837.04600
1.89100,2835.42400
1.89100,2835.42400
1.90100,2834.60400
1.92100,2832.94900
1.92200,2830.85500
1.94100,2831.05000
1.94100,2831.05000
1.95100,2829.86800
1.97100,2827.02700
1.97200,2823.02700
1.99100,2823.92800
1.99100,2823.92800
2.00100,2822.36200
2.02100,2819.20000
2.02200,2815.20000
2.04100,2816.10000
2.04100,2816.10000
2.05100,2814.53500
2.07100,2811.37200
2.07200,2807.37200
2.08900,2804.71100
2.09100,2808.26900
2.09100,2808.26900
2.10100,2806.59000
2.11500,2798.73300
2.12100,2802.72400
2.14100,2798.32300
2.14100,2798.32300
2.15100,2795.97900
2.15300,2789.76600
2.17100,2791.24300
2.19100,2786.60100
2.19100,2786.60100
2.20100,2784.25700
2.20300,2778.04500
2.22100,2779.52100
2.24100,2774.88000
2.24100,2774.88000
2.25100,2772.53600
2.25500,2765.79600
2.27100,2767.54400
2.29100,2761.91500
2.29100,2761.91500
2.30100,2758.79000
2.30500,2749.34200
2.32100,2752.15500
2.34100,2745.63900
2.34100,2745.63900
2.35100,2742.34800
2.35500,2732.88700
2.37100,2735.70000
2.39100,2729.18500
2.39100,2729.18500
2.40100,2725.89400
2.40500,2716.43300
2.42100,2719.24600
2.42300,2710.50900
2.44100,2712.59200
2.44100,2712.59200
2.45000,2700.50500
2.45100,2709.10900
2.47100,2701.81900
2.49100,2685.49900
2.49100,2694.48400
2.49100,2694.48400
2.50100,2690.77900
2.52100,2683.29400
2.54100,2675.95800
2.54100,2666.97300
2.54100,2675.95800
2.55100,2672.25300
2.57100,2664.76800
2.59100,2657.43200
2.59100,2657.43200
2.59100,2648.26200
2.60100,2653.72800
2.62100,2646.25100
2.64100,2629.78200
2.64100,2638.93000
2.64100,2638.93000
2.65100,2635.23400
2.67100,2627.76800
2.69100,2620.45000
2.69100,2620.45000
2.69100,2611.30300
2.70100,2616.75400
2.72100,2609.28800
2.74100,2601.97100
2.74100,2592.82300
2.74100,2601.97100
2.75100,2598.27500
2.75700,2586.91000
2.77100,2590.75900
2.78100,2577.46500
2.79100,2583.21000
2.79100,2583.21000
2.80100,2579.32600
2.81700,2563.29700
2.82100,2571.38400
2.84100,2563.59200
2.84100,2563.59200
2.85100,2559.65700
2.86700,2543.62000
2.87100,2551.70700
2.89100,2543.91500
2.89100,2543.91500
2.90100,2539.97900
2.91700,2523.94200
2.92100,2532.02900
2.92500,2520.79400
2.93700,2516.61000
2.94100,2524.35600
2.94100,2524.35600
2.95100,2520.61100
2.95500,2510.33400
2.97100,2513.32000
2.98200,2500.92000
2.99100,2506.41100
2.99100,2506.41100
3.00100,2502.92500
3.02100,2495.88100
3.02200,2486.79800
3.04100,2488.97800
3.04100,2488.97800
3.05100,2485.49100
3.07100,2478.44700
3.07200,2469.36500
3.09100,2471.54400
3.09100,2471.54400
3.09300,2462.21700
3.10100,2468.12100
3.12100,2461.77400
3.12400,2454.38500
3.14100,2456.29800
3.14100,2456.29800
3.15100,2453.74800
3.17000,2442.63700
3.17100,2448.60300
3.19100,2443.56000
3.19100,2443.56000
3.20100,2441.01300
3.22000,2429.90200
3.22100,2435.86800
3.24100,2430.82500
3.24100,2430.82500
3.25100,2428.27800
3.25900,2419.93700
3.27100,2418.65400
3.29100,2388.04300
3.29100,2388.04300
3.30100,2363.97300
3.30900,2262.75100
3.32100,2302.20000
3.34100,2239.95900
3.34100,2239.95900
3.35100,2208.52200
3.35900,2105.56500
3.37100,2145.01400
3.39100,2082.77300
3.39100,2082.77300
3.40100,2051.33600
3.40900,1948.37900
3.42100,1987.82800
3.42600,1894.93600
3.44100,1917.85300
3.44100,1917.85300
3.45100,1872.94500
3.45200,1729.96100
3.47100,1761.93500
3.49000,1482.49900
3.49100,1634.53500
3.49100,1634.53500
3.50100,1569.83900
3.52100,1439.14300
3.54000,1159.01900
3.54100,1311.05400
3.54100,1311.05400
3.55100,1246.35800
3.57100,1115.66300
3.59000,835.53900
3.59100,987.57400
3.59100,987.57400
3.59400,808.04300
3.60000,787.97700
3.60100,924.62500
3.61000,757.87900
3.62100,817.21700
3.62400,712.73100
3.64100,738.26100
3.64100,738.26100
3.64600,645.01000
3.65100,706.53500
3.67100,642.95000
3.67800,543.42800
3.69100,580.63300
3.69100,580.63300
3.70100,549.15700
3.72100,485.57200
3.72600,391.05500
3.74100,423.25600
3.74100,423.25600
3.75100,391.78000
3.76100,282.40300
3.77100,330.42600
3.79100,284.56900
3.79100,284.56900
3.80100,267.49400
3.81100,227.15500
3.82100,243.23100
3.84100,221.35400
3.84100,221.35400
3.85100,210.30500
3.86100,171.90800
3.87100,187.98300
3.89100,166.10700
3.89100,166.10700
3.90100,155.05700
3.91100,116.66000
3.92100,132.73600
3.92800,97.87600
3.94100,112.03200
3.94100,112.03200
3.95100,103.42100
3.95400,86.73700
3.97100,90.10300
3.99100,81.16800
3.99100,81.16800
3.99200,70.02900
4.00100,76.80000
4.02100,67.97600
4.04100,59.32800
4.04100,59.32800
4.04200,48.18900
4.05100,54.95900
4.07100,46.13500
4.09100,37.48700
4.09100,37.48700
4.09200,26.34800
4.09600,24.49200
4.10100,33.19900
4.10200,23.56300
4.11200,22.16900
4.12100,26.18000
4.12600,20.07700
4.14100,21.60600
4.14100,21.60600
4.14800,16.94100
4.15100,20.08200
4.17100,17.13700
4.18000,12.23600
4.19100,14.25100
4.19100,14.25100
4.20100,12.79300
4.22100,9.84800
4.22800,5.17800
4.24100,6.96100
4.24100,6.96100
4.25100,5.50300
4.26400,1.65800
4.26400,0.92900
4.26400,3.10100
4.26400,1.65800
