time_s,barometer_v1
49.67,71494.8137559351
49.68,71499.23548199056
49.69,71502.22713885327
49.7,71503.1543407669
49.71,71505.30078671529
49.72,71510.55209835504
49.730000000000004,71511.35661008666
49.74,71513.95759414224
49.75,71514.79760646228
49.76,71519.63550168306
49.77,71521.02472700462
49.78,71523.9909383519
49.79,71526.1680184853
49.800000000000004,71527.48767627464
49.81,71530.85503589598
49.82,71536.17210573325
49.83,71536.54747213099
49.84,71536.75581284997
49.85,71541.5661665109
49.86,71544.2896010997
49.870000000000005,71547.99970865936
49.88,71550.171567908
49.89,71553.05155435308
49.9,71553.06684015876
49.910000000000004,71556.98090893739
49.92,71561.91119037241
49.93,71561.20292293871
49.94,71564.89169460861
49.95,71565.20332343817
49.96,71568.34451432283
49.97,71574.47828403358
49.980000000000004,71575.34853359727
49.99,71577.48391583435
50.0,71581.62192307731
50.01,71583.42542039674
50.02,71586.5279214716
50.03,71587.3781919479
50.04,71589.62801854532
50.050000000000004,71592.870283093
50.06,71596.56668838681
50.07,71597.57658205989
50.08,71600.56185118889
50.09,71602.38799547688
50.1,71606.55203609726
50.11,71609.4278040067
50.120000000000005,71612.06827942703
50.13,71613.32156564815
50.14,71616.22870385827
50.15,71617.78035401175
50.160000000000004,71622.51393718447
50.17,71624.80666395123
50.18,71627.30438327098
50.19,71630.4339280513
50.2,71630.89921075421
50.21,71634.25328394202
50.22,71638.86662069782
50.230000000000004,71640.82225899486
50.24,71643.3592449883
50.25,71645.00275553731
50.26,71648.14911890772
50.27,71651.10325526302
50.28,71653.9275237761
50.29,71654.75525212882
50.300000000000004,71657.77991128885
50.31,71658.54597746942
50.32,71663.19843260966
50.33,71664.52285897257
50.34,71667.84661961919
50.35,71669.29487012698
50.36,71673.90352894086
50.370000000000005,71675.48021238424
50.38,71678.1307167171
50.39,71679.19133760074
50.4,71681.68291452301
50.410000000000004,71684.94319632024
50.42,71688.58253897629
50.43,71693.69029489621
50.44,71693.89222355867
50.45,71697.27670297842
50.46,71699.09382996359
50.47,71701.62321598775
50.480000000000004,71705.53987587907
50.49,71705.56163599102
50.5,71707.60564947018
50.51,71711.52053721155
50.52,71713.9365792678
50.53,71717.31091365339
50.54,71721.1328645666
50.550000000000004,71722.9540527437
50.56,71724.05110552117
50.57,71727.12496085049
50.58,71729.87927559752
50.59,71733.10149307079
50.6,71737.9489923971
50.61,71737.85490404788
50.620000000000005,71740.92421268031
50.63,71743.52333743326
50.64,71745.79552976949
50.65,71749.47216622991
50.660000000000004,71749.90093486823
50.67,71752.12467544027
50.68,71755.10462808452
50.69,71759.31319333035
50.7,71759.58680168256
50.71,71762.88364595757
50.72,71765.10359583485
50.730000000000004,71767.2818453615
50.74,71772.22767953316
50.75,71774.70361551039
50.76,71775.81840295024
50.77,71779.3479379864
50.78,71783.14702410775
50.79,71783.61719083045
50.800000000000004,71785.67164726826
50.81,71789.7937264141
50.82,71791.54605408048
50.83,71796.21425018864
50.84,71796.42019562794
50.85,71800.84602617328
50.86,71804.0042601341
50.870000000000005,71803.02122067526
50.88,71807.39746942672
50.89,71811.66288027693
50.9,71811.60002812404
50.910000000000004,71815.64924451754
50.92,71816.87116420949
50.93,71822.0494718178
50.94,71822.33785345791
50.95,71824.30863075846
50.96,71828.61631335158
50.97,71831.51914163008
50.980000000000004,71833.55326860184
50.99,71834.95422312571
51.0,71839.01490533173
51.01,71841.88759173178
51.02,71844.15837113645
51.03,71845.46403099755
51.04,71849.56371165106
51.050000000000004,71849.85686158465
51.06,71853.98791666837
51.07,71856.51675580771
51.08,71858.37109823323
