log_us,sink_state,imu_state,imu_sample_us,imu_lagged,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,imu_gx_rad_s,imu_gy_rad_s,imu_gz_rad_s,aux_imu_state,aux_imu_sample_us,aux_imu_lagged,aux_imu_ax_mps2,aux_imu_ay_mps2,aux_imu_az_mps2,aux_imu_gx_rad_s,aux_imu_gy_rad_s,aux_imu_gz_rad_s,baro_state,baro_sample_us,baro_lagged,baro_pressure_pa,baro_temp_c
1127483634,healthy,fresh,1127482707,0,5.0218673,-1.7008971,-19.078066,-0.08939492,0.13834928,6.2959566,fresh,1127482516,0,6.0155563,-2.6656044,-17.410177,-0.18570304,0.3042109,6.243043,fresh,1127478442,0,86109,24.6
1127494371,healthy,fresh,1127493799,0,1.7152658,-2.3349168,-18.715256,0.008513802,0.16814758,6.4704895,fresh,1127493612,0,5.2737813,-1.5601203,-16.955542,-0.17715092,0.30909783,6.2137213,stale,1127478442,0,86109,24.6
1127505085,healthy,fresh,1127503990,0,3.516744,-1.3291065,-18.508705,-0.15537688,0.13622083,6.1363225,fresh,1127504188,0,5.1828537,-0.6029913,-20.559132,-0.13805555,0.25778514,6.200282,fresh,1127499931,0,86048,24.62
1127515849,healthy,fresh,1127514862,0,4.0483866,-2.979713,-19.548641,-0.10003717,-0.05746816,6.2001762,fresh,1127515058,0,5.656633,-4.699504,-19.81257,-0.1282817,0.07941248,6.2173862,stale,1127499931,0,86048,24.62
1127526583,healthy,fresh,1127525473,0,1.0219752,-3.2724757,-18.603899,-0.15537688,0.15537688,6.2980847,fresh,1127525678,0,1.6558332,-3.0675986,-17.630318,-0.080634214,0.26511553,6.1807346,fresh,1127523359,0,85994,24.61
1127537328,healthy,fresh,1127536731,0,0.860327,-0.81901693,-19.20559,-0.076624215,0.10855097,6.123552,fresh,1127536544,0,4.1587257,-1.4931214,-19.597218,-0.18203785,0.16371189,6.151413,stale,1127523359,0,85994,24.61
1127548058,healthy,fresh,1127546942,0,2.4444783,-1.2123606,-18.576958,-0.10855097,-0.0063853515,6.1405797,fresh,1127547146,0,-0.6412765,0.11964113,-18.372093,-0.07696902,0.014660766,6.137974,fresh,1127544855,0,85928,24.61
1127558828,healthy,fresh,1127557906,0,-1.0489165,-3.7484396,-18.627247,-0.12132168,0.046825908,6.149093,fresh,1127558105,0,1.282553,-2.4311078,-16.46262,-0.17837265,0.16371189,6.141639,stale,1127544855,0,85928,24.61
1127569582,healthy,fresh,1127568462,0,-0.8854723,2.0816681,-18.988262,0.10003717,0.22135885,6.1874056,fresh,1127568668,0,0.5599205,-3.6849468,-19.898712,-0.23457226,0.30543262,6.0866613,fresh,1127566230,0,85879,24.61
1127580340,healthy,fresh,1127579787,0,0.21732686,0.16524026,-19.537865,-0.14047773,0.025541406,6.093754,fresh,1127579595,0,1.0767702,1.4404793,-19.118652,-0.14172074,0.24190263,6.02924,stale,1127566230,0,85879,24.61
1127591052,healthy,fresh,1127589961,0,0.6771259,-0.09160058,-17.944733,-0.046825908,-0.017027603,6.0980105,fresh,1127590163,0,3.4217365,-4.0007997,-17.970098,-0.16249016,0.20525073,6.0280185,fresh,1127586745,0,85822,24.59
1127601791,healthy,fresh,1127601012,0,-2.440886,-0.9411511,-18.365019,-0.070238866,-0.012770703,6.1554785,fresh,1127601219,0,-1.4835501,3.4408789,-17.749958,-0.16982053,0.24190263,5.9913664,stale,1127586745,0,85822,24.59
1127612521,healthy,fresh,1127611800,0,-0.13111456,-2.2451122,-18.510502,-0.12132168,0.038312107,6.0320287,fresh,1127611612,0,-0.31106696,-1.0671989,-17.438892,-0.1160644,0.10873401,6.0121355,fresh,1127607424,0,85773,24.59
1127623271,healthy,fresh,1127622700,0,1.5895395,-0.016164808,-18.372202,-0.019156054,0.09152337,5.995845,fresh,1127622511,0,1.1964114,1.8711873,-19.300507,-0.07941248,0.19914207,6.010914,stale,1127607424,0,85773,24.59
1127633987,healthy,fresh,1127632935,0,0.044902246,-1.4135227,-17.854929,-0.085138015,0.09578027,6.068212,fresh,1127633132,0,4.2161536,-1.5888343,-18.740587,-0.04886922,0.10995574,5.9620447,fresh,1127628806,0,85719,24.59
1127644728,healthy,fresh,1127643758,0,-0.880084,1.4656093,-18.68113,0.0063853515,-0.10429407,5.940505,fresh,1127643570,0,-1.4548361,3.345166,-17.50589,-0.056199603,0.12217305,5.977927,stale,1127628806,0,85719,24.59
1127655460,healthy,fresh,1127654748,0,0.3017431,-0.16883244,-18.96132,0.11280787,0.055339713,5.995845,fresh,1127654561,0,0.25842485,1.0911272,-18.49652,-0.018325957,0.23579398,5.9400535,fresh,1127650276,0,85671,24.59
1127666231,healthy,fresh,1127665843,0,-2.1876373,-2.4031682,-18.655985,0.16814758,0.093651816,5.983074,fresh,1127665651,0,-1.7946169,-5.7427745,-17.778673,-0.13683382,0.22113322,5.932723,stale,1127650276,0,85671,24.59
1127676959,healthy,fresh,1127675997,0,1.460221,-1.5572098,-18.347057,0,0.08939492,5.8532386,fresh,1127676202,0,-0.6987042,1.5361922,-18.09931,-0.15515977,0.20525073,5.888741,fresh,1127673335,0,85597,24.59
1127687699,healthy,fresh,1127686789,0,-0.15266763,-0.5513996,-18.311136,-0.14260618,0.14047773,5.866009,fresh,1127686598,0,0.5694918,-1.18684,-17.84567,-0.16371189,0.3005457,5.877745,stale,1127673335,0,85597,24.59
1127698488,healthy,fresh,1127697820,0,-2.343897,-3.5975678,-18.794283,-0.07236732,0,5.9000645,fresh,1127697618,0,-6.192625,-0.5694918,-16.625332,-0.12583824,0.17837265,5.8960714,stale,1127673335,0,85597,24.59
1127709299,healthy,fresh,1127708515,0,-0.95731586,-2.9312186,-16.915573,-0.019156054,0.09152337,5.910707,fresh,1127708716,0,-2.7948167,-0.5838487,-17.7691,-0.04520403,0.2406809,5.8447585,stale,1127673335,0,85597,24.59
1127720012,healthy,fresh,1127718922,0,-0.68969846,-3.0048583,-19.561214,0.051082812,0.19156054,5.757458,fresh,1127719117,0,-0.7896315,-4.7377887,-20.382063,-0.018325957,0.2284636,5.8264327,fresh,1127715052,0,85503,24.57
1127730801,healthy,fresh,1127730022,0,0.6286314,-1.1800311,-17.45081,0.06385351,0.17027603,5.7340455,fresh,1127730219,0,1.550549,-3.3690944,-17.036898,0.06841691,0.09285152,5.8178806,stale,1127715052,0,85503,24.57
1127741512,healthy,fresh,1127740797,0,-2.1750648,-4.4345455,-17.136494,0.025541406,0.2405149,5.9468904,fresh,1127740612,0,-1.5457634,-2.7948167,-16.304693,-0.20280726,0.4373795,5.784894,fresh,1127736372,0,85446,24.58
1127752271,healthy,fresh,1127751693,0,-0.6555728,-5.2284174,-19.401361,0.0063853515,0.042569008,5.797899,fresh,1127751506,0,1.1724831,-5.6949177,-20.329422,-0.1685988,0.42149702,5.7690115,stale,1127736372,0,85446,24.58
1127763025,healthy,fresh,1127761928,0,0.35742188,-2.839618,-18.478172,-0.025541406,0.04044056,5.665935,fresh,1127762131,0,0.5072784,-2.210968,-16.118053,-0.10262536,0.26145032,5.7176986,fresh,1127757923,0,85396,24.57
1127773979,healthy,fresh,1127773012,0,1.3219221,-5.8803983,-18.46919,-0.10642252,0.2575425,5.912835,fresh,1127773208,0,0.35413775,-4.8382874,-15.672988,-0.028099801,0.18081611,5.7262506,stale,1127757923,0,85396,24.57
1127784713,healthy,fresh,1127783779,0,0.91061753,-4.6249313,-18.077644,-0.034055207,0.06172506,5.674449,fresh,1127783592,0,2.7421749,-5.895915,-18.09931,-0.10873401,0.26145032,5.725029,fresh,1127779427,0,85331,24.56
1127795452,healthy,fresh,1127794662,0,2.2864223,-2.1768608,-18.426085,-0.05321126,0.236258,5.6489077,fresh,1127794470,0,4.790431,-1.861616,-18.415163,-0.09040806,0.21746802,5.6957073,stale,1127779427,0,85331,24.56
1127806182,healthy,fresh,1127804910,0,2.5630202,-3.2922325,-17.928568,0.03618366,0.102165624,5.7255316,fresh,1127805116,0,1.6510476,-6.867401,-19.348364,-0.24556783,0.33841935,5.679825,fresh,1127803092,0,85275,24.57
1127816944,healthy,fresh,1127816003,0,3.0030622,-4.183093,-17.865705,-0.04469746,0.19581744,5.6680636,fresh,1127816202,0,1.6701902,-2.9096723,-21.02334,-0.06963864,0.20769419,5.678603,stale,1127803092,0,85275,24.57
1127827687,healthy,fresh,1127826777,0,2.7336488,-6.0618033,-18.40992,-0.0063853515,0.14260618,5.685091,fresh,1127826589,0,3.9194436,-4.584648,-18.72623,-0.15515977,0.24801129,5.6773815,fresh,1127824243,0,85221,24.56
1127838424,healthy,fresh,1127837663,0,1.0471203,-4.450711,-17.158047,-0.038312107,-0.04469746,5.6808343,fresh,1127837475,0,0.5455636,-3.8237305,-15.840486,-0.119729586,0.13072516,5.6590557,stale,1127824243,0,85221,24.56
1127849139,healthy,fresh,1127848063,0,4.6985707,-1.1836232,-18.054295,-0.031926755,-0.021284504,5.6808343,fresh,1127848266,0,6.101698,0.44506502,-16.931614,-0.22602014,0.16371189,5.6456165,fresh,1127845746,0,85152,24.55
1127859880,healthy,fresh,1127858918,0,2.342101,-4.632116,-16.400097,-0.07236732,-0.13834928,5.7148895,fresh,1127859114,0,5.7523456,-5.465207,-17.950956,-0.33841935,0.23579398,5.5967474,stale,1127845746,0,85152,24.55
1127870635,healthy,fresh,1127869759,0,-0.7238242,-3.4017942,-17.45081,-0.10429407,0.14686307,5.689348,fresh,1127869567,0,0.09571291,-6.762117,-18.874584,-0.15393804,0.13561209,5.6419516,fresh,1127866259,0,85103,24.56
1127881399,healthy,fresh,1127880810,0,-0.42926547,-3.3712606,-16.394709,-0.1979459,0.07875267,5.5978246,fresh,1127880619,0,2.5507488,-6.876972,-17.8026,-0.34697145,0.3359759,5.602856,stale,1127866259,0,85103,24.56
1127892111,healthy,fresh,1127890990,0,-0.9734807,-0.80285215,-16.075005,-0.15537688,0.06385351,5.4637322,fresh,1127891190,0,-0.11964113,1.8903298,-19.070797,-0.2602286,0.21746802,5.5918603,fresh,1127886971,0,85058,24.57
1127902859,healthy,fresh,1127901902,0,0.72562027,-0.3143157,-17.328674,-0.13834928,-0.014899153,5.6872196,fresh,1127902107,0,3.2877383,0.40677986,-17.797815,-0.24312437,0.3323107,5.5955257,stale,1127886971,0,85058,24.57
1127913610,healthy,fresh,1127912506,0,0.17781289,0.8262013,-17.42746,-0.18304674,0,5.685091,fresh,1127912701,0,-2.268396,1.6654046,-18.951155,-0.16371189,0.15027285,5.5881953,fresh,1127908409,0,85017,24.58
1127924374,healthy,fresh,1127923800,0,0.18320116,-0.7238242,-17.034115,-0.0063853515,0.2617994,5.6254945,fresh,1127923610,0,-0.27756742,-0.6939186,-17.893528,-0.2443461,0.26633725,5.589417,stale,1127908409,0,85017,24.58
1127935092,healthy,fresh,1127933983,0,1.7745367,-0.7274164,-17.05567,-0.059596613,0.059596613,5.736174,fresh,1127934186,0,1.6366907,-0.53599226,-16.32862,-0.19914207,0.27855456,5.580865,fresh,1127931738,0,84954,24.55
1127945826,healthy,fresh,1127945048,0,3.1485455,-0.8836762,-16.43063,-0.12983547,0.16389069,5.4318056,fresh,1127945250,0,3.9864426,0.19142582,-14.543576,-0.13683382,0.35308012,5.5185566,stale,1127931738,0,84954,24.55
1127956560,healthy,fresh,1127955837,0,2.9437912,-0.35742188,-17.18858,0.11493632,0.07875267,5.627623,fresh,1127955644,0,3.101098,-0.023928227,-17.347963,-0.11362094,0.13194689,5.594304,fresh,1127953109,0,84889,24.56
1127967516,healthy,fresh,1127966749,0,1.3075534,0.44902244,-18.289583,-0.04469746,0.18091829,5.5446134,fresh,1127966563,0,4.833502,0.15314065,-19.17608,-0.057421334,0.18570304,5.5417695,stale,1127953109,0,84889,24.56
1127978291,healthy,fresh,1127977771,0,1.7134696,-0.6699415,-16.746742,0.051082812,0.23412955,5.5552554,fresh,1127977574,0,2.440679,0.42592242,-17.687744,-0.07941248,0.19792034,5.561317,fresh,1127974896,0,84845,24.56
1127989017,healthy,fresh,1127987905,0,1.4763858,-0.48135206,-16.680286,0.031926755,-0.06172506,5.5595126,fresh,1127988100,0,-0.56470615,-1.2059826,-17.438892,-0.12217305,0.19058995,5.5368824,stale,1127974896,0,84845,24.56
1127999740,healthy,fresh,1127998503,0,3.0892744,-2.800104,-16.61383,-0.06598196,-0.025541406,5.5063014,fresh,1127998710,0,5.1924253,-2.9431717,-17.974884,-0.111177474,0.25289822,5.5271087,fresh,1127995420,0,84800,24.55
1128010496,healthy,fresh,1128009773,0,2.5235062,-2.2684615,-16.904797,0.117064774,-0.06172506,5.491402,fresh,1128009586,0,1.2299109,-1.0145568,-14.931213,-0.073303826,0.13439035,5.511226,stale,1127995420,0,84800,24.55
1128021216,healthy,fresh,1128019900,0,0.13470674,-3.236554,-17.352024,-0.05321126,-0.0021284504,5.629751,fresh,1128020098,0,3.7328033,-3.8093736,-17.419748,-0.1282817,0.23457226,5.4831266,stale,1127995420,0,84800,24.55
1128031954,healthy,fresh,1128030895,0,-0.2640252,-3.956786,-17.968082,-0.09152337,-0.004256901,5.593568,fresh,1128031096,0,3.0005996,-4.45065,-16.137196,-0.12339478,0.17959438,5.497787,fresh,1128020740,0,84724,24.54
1128042693,healthy,fresh,1128041727,0,0.76872647,-1.7044892,-17.79925,0.042569008,-0.0063853515,5.4552183,fresh,1128041538,0,2.105684,-4.575077,-20.822342,-0.14049901,0.18570304,5.453805,stale,1128020740,0,84724,24.54
1128053432,healthy,fresh,1128052520,0,1.3793969,-1.4853662,-16.638975,-0.03618366,0,5.5786686,fresh,1128052726,0,0.9906286,-1.7706888,-15.936199,-0.1001819,0.09773844,5.445253,fresh,1128050351,0,84663,24.55
1128064192,healthy,fresh,1128062998,0,-0.043106154,-1.8697295,-16.56354,0.012770703,0.03618366,5.265786,fresh,1128063197,0,0.11485548,-5.6997037,-19.49672,-0.119729586,0.20158553,5.440366,stale,1128050351,0,84663,24.55
1128074937,healthy,fresh,1128073904,0,-1.399154,-1.6667713,-16.700043,-0.11493632,0.014899153,5.5680265,fresh,1128074106,0,-2.737389,-3.3930225,-18.290737,-0.16493362,0.1563815,5.4183745,fresh,1128070883,0,84617,24.56
1128085666,healthy,fresh,1128084689,0,-0.34844142,-2.203802,-15.852288,0.06598196,0.055339713,5.399879,fresh,1128084504,0,0.9810573,-1.8807586,-16.998611,-0.1441642,0.18692477,5.3866096,stale,1128070883,0,84617,24.56
1128096392,healthy,fresh,1128095486,0,-3.3515036,-1.9954557,-16.110926,-0.16389069,0.034055207,5.510558,fresh,1128095683,0,0.32063824,-1.4356936,-16.098911,-0.05009095,0.1441642,5.3829446,fresh,1128091569,0,84568,24.53
1128107134,healthy,fresh,1128105984,0,-3.1880593,-0.759746,-15.810979,-0.06385351,0.12132168,5.318998,fresh,1128106185,0,-4.627719,0.70348984,-15.57249,-0.28221974,0.31764993,5.376836,stale,1128091569,0,84568,24.53
1128117896,healthy,fresh,1128116991,0,-2.7300565,-1.0848383,-16.301311,-0.034055207,0.10855097,5.367952,fresh,1128117189,0,-3.1154552,-0.17706887,-17.965313,-0.12217305,0.30665436,5.3548446,fresh,1128112911,0,84509,24.55
1128128638,healthy,fresh,1128127676,0,-2.7677743,-0.3717906,-15.731951,-0.08726647,0.2703132,5.3849797,fresh,1128127490,0,-4.1778684,0.9619147,-13.514663,-0.1685988,0.2846632,5.338962,stale,1128112911,0,84509,24.55
1128139373,healthy,fresh,1128138841,0,-0.16883244,0.53164256,-16.452183,-0.076624215,0.068110414,5.3083553,fresh,1128138656,0,-0.32542387,0.55513483,-15.9840555,-0.02565634,0.22968534,5.3572884,fresh,1128134303,0,84455,24.53
1128150087,healthy,fresh,1128148943,0,0.5639722,-2.1499195,-16.48092,-0.034055207,0.119193226,5.2764287,fresh,1128149141,0,0.0047856453,0.39720857,-14.007584,-0.103847094,0.32253686,5.3023105,stale,1128134303,0,84455,24.53
1128160826,healthy,fresh,1128159915,0,1.3237182,-1.0992069,-16.585093,-0.038312107,0.10855097,5.472246,fresh,1128160117,0,-0.74177504,1.0959128,-16.05584,-0.081855945,0.30543262,5.3059754,fresh,1128157782,0,84407,24.55
1128171580,healthy,fresh,1128170772,0,1.420707,-1.4153187,-15.793017,-0.021284504,0.0063853515,5.393493,fresh,1128170584,0,-3.2685957,-0.63170516,-14.127225,-0.05009095,0.28344148,5.3145275,stale,1128157782,0,84407,24.55
1128182329,healthy,fresh,1128181790,0,3.064129,-0.9662963,-16.299515,0.021284504,0.06598196,5.367952,fresh,1128181610,0,3.7567315,0.05742774,-13.825729,-0.009773844,0.1966986,5.2998667,stale,1128157782,0,84407,24.55
1128193019,healthy,fresh,1128191963,0,4.7668223,-2.0026402,-16.060635,-0.14473464,0.24690025,5.344539,fresh,1128192167,0,4.900501,-1.6223338,-16.65883,-0.1282817,0.29443705,5.301089,fresh,1128189747,0,84329,24.53
1128203760,healthy,fresh,1128202976,0,2.7300565,-3.619121,-15.591856,0.0063853515,0.13196392,5.30197,fresh,1128203175,0,-0.38285163,-1.8137596,-15.017355,-0.15393804,0.33475417,5.298645,stale,1128189747,0,84329,24.53
1128214517,healthy,fresh,1128213481,0,3.0802941,-1.3722126,-14.855459,-0.07875267,0.16601913,5.372209,fresh,1128213681,0,3.1345978,-3.0149565,-16.213766,-0.05375614,0.28955013,5.2790976,fresh,1128210356,0,84277,24.55
1128225268,healthy,fresh,1128224666,0,3.3299506,-3.8238752,-14.480076,-0.042569008,0.08300956,5.248759,fresh,1128224481,0,3.8093736,-5.3216376,-13.4763775,-0.19547687,0.24312437,5.298645,stale,1128210356,0,84277,24.55
1128236013,healthy,fresh,1128234893,0,2.1912296,-3.5831993,-16.412668,-0.012770703,0.14899153,5.2615294,fresh,1128235091,0,3.4983068,-3.574877,-14.787644,-0.1600467,0.2846632,5.2705455,fresh,1128232507,0,84224,24.53
1128246744,healthy,fresh,1128245967,0,4.8745875,-2.4462743,-15.699621,-0.08939492,0.06172506,5.410521,fresh,1128246164,0,7.0492554,-4.752146,-17.592031,-0.06352998,0.12461651,5.2509975,stale,1128232507,0,84224,24.53
1128257460,healthy,fresh,1128256558,0,2.7767549,-4.946431,-16.245632,-0.051082812,0.019156054,5.3275113,fresh,1128256766,0,3.2973096,-4.139583,-14.787644,-0.1441642,0.12339478,5.258328,fresh,1128254112,0,84153,24.54
1128268227,healthy,fresh,1128267844,0,2.1966178,-4.1812973,-16.373156,-0.12983547,0.017027603,5.3232546,fresh,1128267656,0,2.8713872,-5.532206,-16.75933,-0.14782938,0.10751228,5.246111,stale,1128254112,0,84153,24.54
1128278944,healthy,fresh,1128278003,0,0.58911747,-2.3690424,-14.681238,-0.13834928,0.010642252,5.410521,fresh,1128278205,0,4.5320063,-6.9678993,-19.037296,-0.07941248,0.059864793,5.252219,fresh,1128275233,0,84111,24.53
1128289675,healthy,fresh,1128288690,0,0.2981509,-3.6388779,-15.586468,-0.09790872,0.25967094,5.376466,fresh,1128288501,0,2.07697,-3.8380876,-16.218552,-0.16982053,0.15027285,5.235115,stale,1128275233,0,84111,24.53
1128300396,healthy,fresh,1128299492,0,4.8656073,-5.979183,-15.139241,-0.18091829,0.05746816,5.2785573,fresh,1128299689,0,1.4644074,-2.8235307,-15.38585,-0.31764993,0.26267207,5.218011,fresh,1128295855,0,84070,24.53
1128311135,healthy,fresh,1128309978,0,0.3340727,-3.8885345,-14.453135,-0.15111998,0.055339713,5.259401,fresh,1128310174,0,1.7850457,-5.2689953,-16.094126,-0.20280726,0.089186326,5.2167892,stale,1128295855,0,84070,24.53
1128321916,healthy,fresh,1128321014,0,0.91061753,-3.6263053,-14.683034,-0.08726647,0.068110414,5.197676,fresh,1128321220,0,-0.80877405,-0.82313097,-12.35175,-0.29810223,0.112399206,5.2057934,fresh,1128316752,0,84013,24.53
1128332665,healthy,fresh,1128331684,0,-0.50470126,1.3937657,-16.087576,-0.20007434,-0.012770703,5.244502,fresh,1128331494,0,-2.5268207,1.727618,-14.816358,-0.19792034,0.19058995,5.1666985,stale,1128316752,0,84013,24.53
1128343397,healthy,fresh,1128342704,0,0.44543028,-2.5019531,-16.249224,-0.14899153,-0.038312107,5.2870708,fresh,1128342513,0,1.6414764,-5.910272,-15.921842,-0.32375857,0.27488935,5.1838026,fresh,1128338234,0,83962,24.52
1128354138,healthy,fresh,1128352977,0,3.0587409,-1.7960898,-15.261375,-0.2149735,-0.023412954,5.310484,fresh,1128353173,0,3.9673,1.7754744,-19.736002,-0.18692477,0.15882497,5.171585,stale,1128338234,0,83962,24.52
1128364887,healthy,fresh,1128364002,0,0.39513975,-1.1171678,-14.986573,-0.13622083,0.14260618,5.244502,fresh,1128364204,0,0.014356935,-2.1966112,-16.05584,-0.17592919,0.17104226,5.159368,fresh,1128361657,0,83907,24.53
1128375644,healthy,fresh,1128374719,0,3.3137858,-0.122134104,-15.7409315,-0.21710195,0.12983547,5.184905,fresh,1128374523,0,4.6564326,0.91405827,-16.218552,-0.18448131,0.1600467,5.1605897,stale,1128361657,0,83907,24.53
1128386432,healthy,fresh,1128385734,0,-2.0583189,-1.618277,-15.054825,-0.16814758,0.07236732,5.131694,fresh,1128385528,0,0.8662018,-1.6941184,-16.98904,-0.21624629,0.12705997,5.1557026,stale,1128361657,0,83907,24.53
1128397191,healthy,fresh,1128396043,0,0.6645532,0.89445275,-15.365548,-0.059596613,0.18943208,5.2870708,fresh,1128396250,0,0.11485548,4.6229334,-13.457234,-0.17837265,0.11362094,5.1618114,stale,1128361657,0,83907,24.53
1128407939,healthy,fresh,1128406901,0,-0.4041202,2.0080285,-16.748537,-0.14473464,0.051082812,5.1998043,fresh,1128407111,0,1.416551,1.8999012,-17.438892,-0.13927728,0.23090707,5.1422634,fresh,1128396600,0,83836,24.53
1128418701,healthy,fresh,1128417753,0,1.6039082,0.16344418,-15.766076,-0.027669856,0.07236732,5.248759,fresh,1128417560,0,1.0480564,-0.79441714,-15.50549,-0.02565634,0.17470746,5.148372,stale,1128396600,0,83836,24.53
1128429444,healthy,fresh,1128428478,0,1.8787099,3.5939758,-16.286942,-0.14473464,0.14473464,5.310484,fresh,1128428720,0,3.2638102,4.5128636,-16.543976,-0.087964594,0.2406809,5.1117206,fresh,1128427387,0,83751,24.51
1128440177,healthy,fresh,1128439033,0,1.1872153,0.36281013,-14.803372,-0.17453294,0.09790872,5.1614923,fresh,1128439231,0,-0.41156548,2.9575288,-13.950156,-0.08674286,0.11362094,5.127603,stale,1128427387,0,83751,24.51
1128450921,healthy,fresh,1128450037,0,3.3263583,-1.1926036,-14.063383,-0.031926755,0.08939492,5.131694,fresh,1128450240,0,4.316652,0.9092726,-13.16531,-0.07696902,0.16982053,5.126381,fresh,1128447927,0,83712,24.52
1128461678,healthy,fresh,1128460743,0,0.45441073,-0.8297935,-15.462537,0.019156054,0.15324843,5.08274,fresh,1128460555,0,0.57906306,-1.9812572,-16.476976,-0.04153884,0.119729586,5.13982,stale,1128447927,0,83712,24.52
1128472428,healthy,fresh,1128471583,0,1.9936597,0.88906443,-16.313883,0.004256901,0.09578027,5.2806854,fresh,1128471784,0,3.034099,-0.9236295,-17.75953,-0.21502456,0.2773328,5.1104984,fresh,1128468562,0,83659,24.51
1128483168,healthy,fresh,1128482017,0,0.32688835,0.20834641,-15.444576,0.04895436,0.093651816,5.065712,fresh,1128482220,0,0.75613195,0.71306115,-13.663017,-0.056199603,0.14660765,5.1068335,stale,1128468562,0,83659,24.51
1128493904,healthy,fresh,1128493011,0,-0.60887444,-2.900685,-14.763858,0.019156054,0.042569008,5.0274,fresh,1128493205,0,1.9334008,-3.3643086,-16.185053,-0.12217305,0.21624629,5.0799556,fresh,1128489227,0,83608,24.51
1128504644,healthy,fresh,1128503676,0,0.66096103,-1.1512935,-15.1518135,0.059596613,0.17453294,5.1614923,fresh,1128503493,0,4.0869412,-0.65084773,-17.960527,-0.13805555,0.26145032,5.0750685,stale,1128489227,0,83608,24.51
1128515390,healthy,fresh,1128514469,0,-1.0040143,-0.5280504,-14.465708,0,0.13196392,5.3338966,fresh,1128514668,0,-0.2536392,2.5124638,-14.366508,0.004886922,0.080634214,5.0750685,fresh,1128512034,0,83572,24.5
1128526130,healthy,fresh,1128524970,0,0.06465923,-0.41848892,-15.643942,0.1979459,0.031926755,5.0955105,fresh,1128525166,0,0.38285163,0.02871387,-12.94517,-0.1001819,0.2284636,5.062851,stale,1128512034,0,83572,24.5
1128536863,healthy,fresh,1128535930,0,0.4921286,-1.5733746,-15.69064,0.019156054,0.05746816,5.1700063,fresh,1128536138,0,1.0193424,-2.3018954,-15.036497,0.057421334,0.12583824,5.0494123,fresh,1128533538,0,83534,24.49
1128547602,healthy,fresh,1128546828,0,-0.28019002,-2.6151068,-15.306277,-0.04044056,0.059596613,5.108281,fresh,1128546636,0,1.6271194,-0.57906306,-14.002798,0.0036651916,0.20525073,5.0152035,stale,1128533538,0,83534,24.49
1128558347,healthy,fresh,1128557452,0,0.89086056,-2.3259363,-14.217847,0.068110414,0.10429407,5.0955105,fresh,1128557662,0,0.82313097,-0.971486,-11.432906,-0.05497787,0.15027285,5.010317,fresh,1128554965,0,83468,24.5
1128569117,healthy,fresh,1128567976,0,-0.54241914,-2.2217631,-15.333219,-0.04895436,0.027669856,4.799656,fresh,1128568177,0,-0.11485548,-1.3782659,-16.72583,-0.11484267,0.19792034,5.018869,stale,1128554965,0,83468,24.5
1128579854,healthy,fresh,1128578933,0,0.13291064,-3.8777578,-15.13026,0.025541406,-0.017027603,5.0678406,fresh,1128579128,0,-0.15314065,-2.9958138,-15.452848,-0.017104227,0.18325958,4.987104,fresh,1128575669,0,83418,24.5
1128590594,healthy,fresh,1128589778,0,-0.88726836,-0.8118326,-15.352976,-0.0063853515,0.008513802,5.108281,fresh,1128589594,0,0.4642076,-0.6843473,-16.295122,0.0842994,0.030543262,4.995656,stale,1128575669,0,83418,24.5
1128601326,healthy,fresh,1128600837,0,-0.18679334,-1.9415731,-14.419009,-0.12983547,0.2192304,5.1253085,fresh,1128600641,0,0.71306115,0.8135597,-15.639489,-0.059864793,0.17837265,4.9614477,fresh,1128596251,0,83381,24.5
1128612078,healthy,fresh,1128611009,0,1.059693,-0.016164808,-14.255565,-0.051082812,0.119193226,4.946519,fresh,1128611207,0,2.239682,1.6079768,-14.065011,0.028099801,0.09773844,4.97,stale,1128596251,0,83381,24.5
1128622825,healthy,fresh,1128621959,0,-0.31251964,-3.4449003,-15.060213,0.05321126,-0.05321126,5.046556,fresh,1128622156,0,2.07697,-3.6658044,-14.46222,-0.095294975,0.22113322,4.9663343,fresh,1128617542,0,83315,24.49
1128633565,healthy,fresh,1128632770,0,0.95013154,0.14727937,-14.18911,-0.03618366,0.019156054,5.0337853,fresh,1128632578,0,0.6987042,3.0532417,-14.529219,-0.12095132,0.19303341,4.978552,stale,1128617542,0,83315,24.49
1128644300,healthy,fresh,1128643772,0,-1.219545,-3.7556238,-14.785411,-0.010642252,0.07449576,4.9124637,fresh,1128643584,0,-1.416551,-2.7278178,-16.409977,-0.039095376,0.22724187,4.944343,fresh,1128639172,0,83275,24.49
1128655023,healthy,fresh,1128653891,0,1.7493914,-2.5288944,-14.065179,-0.027669856,0.085138015,4.7698574,fresh,1128654086,0,2.507678,-3.694518,-18.802801,-0.15882497,0.20769419,4.9394565,stale,1128639172,0,83275,24.49
1128665788,healthy,fresh,1128665063,0,-2.3959837,-1.5446372,-14.695607,0.068110414,0.20433125,4.9890876,fresh,1128665268,0,-3.7615173,0.5072784,-14.691931,-0.15393804,0.2773328,4.90647,fresh,1128662589,0,83223,24.47
1128676511,healthy,fresh,1128675738,0,0.071843594,-1.0417321,-13.454509,0.017027603,0.08300956,5.104024,fresh,1128675551,0,1.6127625,-1.7324036,-12.6676035,-0.062308256,0.1685988,4.9138002,stale,1128662589,0,83223,24.47
