UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Mar 30 2026 13:47:10.400 UTC,1774896430.4,1362.3,33.49817,-99.33435,27,3,0,0,126,1,2,14,7,-55,4.055,0.3,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:10.500 UTC,1774896430.5,1362.3,33.49817,-99.33435,27,3,0,0,48,1,2,14,7,-55,4.055,0.3,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:10.600 UTC,1774896430.6,1362.3,33.49817,-99.33435,27,3,0,0,-6,1,2,14,7,-55,4.055,0.3,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:10.700 UTC,1774896430.7,1362.3,33.49817,-99.33435,27,3,0,0,-158,1,2,14,7,-55,4.055,0.3,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:10.800 UTC,1774896430.8,1362.3,33.49817,-99.33435,27,3,0,0,94,1,2,14,7,-55,4.055,0.3,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:10.900 UTC,1774896430.9,1362.3,33.49817,-99.33435,27,3,0,0,-17,1,2,14,7,-55,4.055,0.3,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:11.000 UTC,1774896431.0,1362.3,33.49817,-99.33435,27,3,0,0,-96,1,2,14,7,-55,4.055,0.3,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:11.100 UTC,1774896431.1,1362.3,33.49817,-99.33435,27,3,0,0,104,1,2,14,7,-55,4.055,0.3,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:11.200 UTC,1774896431.2,1362.3,33.49817,-99.33435,27,3,0,0,-77,1,2,14,7,-55,4.055,0.3,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:11.300 UTC,1774896431.3,1362.4,33.49817,-99.33435,27,3,0,0,-52,1,2,14,7,-55,4.055,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:11.400 UTC,1774896431.4,1362.4,33.49817,-99.33435,27,3,0,0,164,1,2,15,6,-55,4.055,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:11.700 UTC,1774896431.7,1362.4,33.49817,-99.33435,27,3,0,0,-150,1,2,14,7,-55,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:11.800 UTC,1774896431.8,1362.4,33.49817,-99.33435,27,3,0,0,117,1,2,15,6,-55,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:11.900 UTC,1774896431.9,1362.4,33.49817,-99.33435,27,3,0,0,-123,1,2,14,7,-55,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:12.000 UTC,1774896432.0,1362.4,33.49817,-99.33435,27,3,0,0,69,1,2,14,7,-55,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:12.100 UTC,1774896432.1,1362.4,33.49817,-99.33435,27,3,0,0,-110,1,2,14,7,-55,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:12.200 UTC,1774896432.2,1362.4,33.49817,-99.33435,27,3,0,0,-1,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:12.300 UTC,1774896432.3,1362.4,33.49817,-99.33435,27,3,0,0,-117,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:12.400 UTC,1774896432.4,1362.4,33.49817,-99.33435,27,3,0,0,96,1,2,13,8,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:12.500 UTC,1774896432.5,1362.4,33.49817,-99.33435,27,3,0,0,38,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:12.600 UTC,1774896432.6,1362.4,33.49817,-99.33435,27,3,0,0,-151,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:12.700 UTC,1774896432.7,1362.4,33.49817,-99.33435,27,3,0,0,39,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:12.800 UTC,1774896432.8,1362.4,33.49817,-99.33435,27,3,0,0,46,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:12.900 UTC,1774896432.9,1362.4,33.49817,-99.33435,27,3,0,0,16,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:13.000 UTC,1774896433.0,1362.4,33.49817,-99.33435,27,3,0,0,-119,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:13.100 UTC,1774896433.1,1362.4,33.49817,-99.33435,27,3,0,0,66,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:13.200 UTC,1774896433.2,1362.4,33.49817,-99.33435,27,3,0,0,-163,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:13.300 UTC,1774896433.3,1362.4,33.49817,-99.33435,27,3,0,0,22,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:13.400 UTC,1774896433.4,1362.4,33.49817,-99.33435,27,3,0,0,-153,1,2,14,7,-56,4.046,0.4,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:13.500 UTC,1774896433.5,1362.5,33.49817,-99.33435,25,3,0,2,-62,1,3,11,7,-56,4.052,0.5,FALSE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:13.600 UTC,1774896433.6,1362.8,33.49817,-99.33435,26,3,9,7,-91,1,4,14,5,-56,4.052,0.8,TRUE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:13.700 UTC,1774896433.7,1365.1,33.49817,-99.33435,26,3,11,41,-104,1,4,10,9,-56,4.052,3.1,TRUE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:13.800 UTC,1774896433.8,1372.6,33.49817,-99.33435,26,3,7,93,69,1,3,9,11,-56,4.052,10.6,TRUE,FALSE,FALSE,0.0000
Mar 30 2026 13:47:13.900 UTC,1774896433.9,1385.0,33.49816,-99.33434,27,3,15,134,78,1,2,12,9,-56,4.052,23.0,TRUE,FALSE,FALSE,2.7184
Mar 30 2026 13:47:14.000 UTC,1774896434.0,1400.9,33.49817,-99.33434,27,3,20,163,91,1,2,12,8,-56,4.052,38.9,TRUE,FALSE,FALSE,2.3125
Mar 30 2026 13:47:14.100 UTC,1774896434.1,1420.1,33.49817,-99.33434,26,3,29,194,104,1,2,11,7,-56,4.052,58.1,TRUE,FALSE,FALSE,4.6355
Mar 30 2026 13:47:14.200 UTC,1774896434.2,1444.5,33.49816,-99.33432,22,3,45,233,103,1,2,9,6,-37,4.052,82.5,TRUE,FALSE,FALSE,9.3960
Mar 30 2026 13:47:14.300 UTC,1774896434.3,1473.1,33.49815,-99.33430,20,3,61,276,115,1,2,8,6,-37,4.052,111.1,TRUE,FALSE,FALSE,14.5522
Mar 30 2026 13:47:14.400 UTC,1774896434.4,1505.8,33.49814,-99.33428,20,3,89,319,120,1,2,8,5,-37,4.052,143.8,TRUE,FALSE,FALSE,22.5201
Mar 30 2026 13:47:14.500 UTC,1774896434.5,1541.3,33.49813,-99.33425,18,3,113,350,121,1,2,9,4,-37,4.052,179.3,TRUE,FALSE,FALSE,33.2638
Mar 30 2026 13:47:14.600 UTC,1774896434.6,1580.3,33.49811,-99.33422,17,3,128,383,125,1,2,9,4,-37,4.052,218.3,TRUE,FALSE,FALSE,44.0535
Mar 30 2026 13:47:14.700 UTC,1774896434.7,1623.1,33.49809,-99.33418,17,3,142,422,126,1,4,6,4,-37,4.052,261.1,TRUE,FALSE,FALSE,58.2198
Mar 30 2026 13:47:14.800 UTC,1774896434.8,1669.8,33.49806,-99.33414,16,3,154,463,126,1,3,5,5,-37,4.052,307.8,TRUE,FALSE,FALSE,75.1526
Mar 30 2026 13:47:14.900 UTC,1774896434.9,1720.5,33.49804,-99.33409,14,3,167,504,126,1,2,7,3,-37,4.052,358.5,TRUE,FALSE,FALSE,92.1156
Mar 30 2026 13:47:15.000 UTC,1774896435.0,1774.5,33.49801,-99.33405,15,3,186,539,126,1,4,7,2,-37,4.052,412.5,TRUE,FALSE,FALSE,109.0943
Mar 30 2026 13:47:15.100 UTC,1774896435.1,1831.7,33.49797,-99.33399,14,3,207,572,127,1,3,7,2,-37,4.052,469.7,TRUE,FALSE,FALSE,129.5353
Mar 30 2026 13:47:15.200 UTC,1774896435.2,1892.1,33.49794,-99.33393,14,3,227,608,128,1,3,7,2,-43,4.052,530.1,TRUE,FALSE,FALSE,152.7098
Mar 30 2026 13:47:15.300 UTC,1774896435.3,1956.0,33.49789,-99.33387,15,3,241,644,128,1,5,6,2,-43,4.052,594.0,TRUE,FALSE,FALSE,176.6754
Mar 30 2026 13:47:15.400 UTC,1774896435.4,2025.1,33.49786,-99.33381,15,3,250,681,128,1,5,6,2,-43,4.052,663.1,TRUE,FALSE,FALSE,199.8811
Mar 30 2026 13:47:15.500 UTC,1774896435.5,2096.6,33.49781,-99.33374,15,3,267,714,129,1,5,7,1,-43,4.048,734.6,TRUE,FALSE,FALSE,225.7960
Mar 30 2026 13:47:15.600 UTC,1774896435.6,2171.8,33.49776,-99.33367,15,3,281,748,129,1,1,11,1,-43,4.048,809.8,TRUE,FALSE,FALSE,253.3122
Mar 30 2026 13:47:15.700 UTC,1774896435.7,2250.1,33.49772,-99.33360,15,3,290,781,130,1,0,9,4,-43,4.048,888.1,TRUE,FALSE,FALSE,280.0445
Mar 30 2026 13:47:15.800 UTC,1774896435.8,2330.7,33.49767,-99.33353,15,3,300,808,130,1,1,7,5,-43,4.048,968.7,TRUE,FALSE,FALSE,308.4246
Mar 30 2026 13:47:15.900 UTC,1774896435.9,2412.9,33.49761,-99.33346,15,3,308,826,130,1,0,3,7,-43,4.048,1050.9,TRUE,FALSE,FALSE,338.7036
Mar 30 2026 13:47:16.000 UTC,1774896436.0,2498.1,33.49755,-99.33337,15,3,325,856,130,1,0,2,9,-43,4.048,1136.1,TRUE,FALSE,FALSE,371.6872
Mar 30 2026 13:47:16.100 UTC,1774896436.1,2586.2,33.49749,-99.33329,15,3,343,887,130,1,0,5,8,-43,4.048,1224.2,TRUE,FALSE,FALSE,405.5170
Mar 30 2026 13:47:16.200 UTC,1774896436.2,2676.9,33.49743,-99.33321,15,3,353,909,131,1,0,10,3,-51,4.048,1314.9,TRUE,FALSE,FALSE,440.2095
Mar 30 2026 13:47:16.300 UTC,1774896436.3,2770.6,33.49736,-99.33311,14,3,362,936,131,1,1,11,1,-51,4.048,1408.6,TRUE,FALSE,FALSE,476.7571
Mar 30 2026 13:47:16.400 UTC,1774896436.4,2866.5,33.49730,-99.33302,14,3,368,959,132,1,5,6,2,-51,4.048,1504.5,TRUE,FALSE,FALSE,513.3099
Mar 30 2026 13:47:16.500 UTC,1774896436.5,2964.0,33.49723,-99.33293,13,3,384,979,132,1,4,7,1,-51,4.048,1602.0,TRUE,FALSE,FALSE,551.5941
Mar 30 2026 13:47:16.600 UTC,1774896436.6,3063.4,33.49715,-99.33284,13,3,398,998,132,1,1,10,1,-51,4.048,1701.4,TRUE,FALSE,FALSE,589.8997
Mar 30 2026 13:47:16.700 UTC,1774896436.7,3163.0,33.49708,-99.33274,13,3,399,999,132,1,1,11,0,-51,4.048,1801.0,TRUE,FALSE,FALSE,630.9050
Mar 30 2026 13:47:16.800 UTC,1774896436.8,3263.4,33.49701,-99.33264,16,3,401,1004,131,1,0,11,4,-51,4.048,1901.4,TRUE,FALSE,FALSE,671.0412
Mar 30 2026 13:47:16.900 UTC,1774896436.9,3365.3,33.49693,-99.33254,16,3,400,1019,131,1,0,6,9,-51,4.048,2003.3,TRUE,FALSE,FALSE,711.1806
Mar 30 2026 13:47:17.000 UTC,1774896437.0,3465.9,33.49686,-99.33244,16,3,400,1009,131,1,1,6,8,-51,4.048,2103.9,TRUE,FALSE,FALSE,752.2072
Mar 30 2026 13:47:17.100 UTC,1774896437.1,3564.1,33.49678,-99.33234,15,3,395,985,131,1,2,6,6,-51,4.048,2202.1,TRUE,FALSE,FALSE,792.3534
Mar 30 2026 13:47:17.200 UTC,1774896437.2,3661.0,33.49671,-99.33224,16,3,395,973,132,1,1,9,5,-49,4.048,2299.0,TRUE,FALSE,FALSE,832.5014
Mar 30 2026 13:47:17.300 UTC,1774896437.3,3755.6,33.49664,-99.33215,14,3,392,953,132,1,3,8,2,-49,4.048,2393.6,TRUE,FALSE,FALSE,871.7563
Mar 30 2026 13:47:17.400 UTC,1774896437.4,3849.7,33.49656,-99.33205,15,3,383,941,132,1,1,11,2,-49,4.048,2487.7,TRUE,FALSE,FALSE,911.9101
Mar 30 2026 13:47:17.500 UTC,1774896437.5,3942.4,33.49649,-99.33196,17,3,383,931,131,1,0,6,8,-49,4.051,2580.4,TRUE,FALSE,FALSE,949.3892
Mar 30 2026 13:47:17.600 UTC,1774896437.6,4034.3,33.49643,-99.33187,15,3,380,920,131,1,0,3,10,-49,4.051,2672.3,TRUE,FALSE,FALSE,986.8701
Mar 30 2026 13:47:17.700 UTC,1774896437.7,4125.3,33.49635,-99.33178,16,3,374,913,131,1,0,4,9,-49,4.051,2763.3,TRUE,FALSE,FALSE,1025.2512
Mar 30 2026 13:47:17.800 UTC,1774896437.8,4214.5,33.49628,-99.33169,17,3,371,896,131,1,0,5,10,-49,4.051,2852.5,TRUE,FALSE,FALSE,1062.7362
Mar 30 2026 13:47:17.900 UTC,1774896437.9,4303.3,33.49622,-99.33160,17,3,370,888,131,1,1,10,4,-49,4.051,2941.3,TRUE,FALSE,FALSE,1100.2224
Mar 30 2026 13:47:18.000 UTC,1774896438.0,4391.0,33.49615,-99.33150,18,3,369,878,131,1,1,11,4,-49,4.051,3029.0,TRUE,FALSE,FALSE,1136.8077
Mar 30 2026 13:47:18.100 UTC,1774896438.1,4477.8,33.49608,-99.33141,19,3,364,869,131,1,0,12,5,-49,4.051,3115.8,TRUE,FALSE,FALSE,1174.2950
Mar 30 2026 13:47:18.200 UTC,1774896438.2,4563.8,33.49602,-99.33132,16,3,360,858,131,1,0,8,6,-48,4.051,3201.8,TRUE,FALSE,FALSE,1210.8802
Mar 30 2026 13:47:18.300 UTC,1774896438.3,4649.0,33.49595,-99.33123,17,3,357,850,131,1,0,4,10,-48,4.051,3287.0,TRUE,FALSE,FALSE,1247.4655
Mar 30 2026 13:47:18.400 UTC,1774896438.4,4733.0,33.49589,-99.33115,18,3,357,839,131,1,0,5,9,-48,4.051,3371.0,TRUE,FALSE,FALSE,1282.2814
Mar 30 2026 13:47:18.500 UTC,1774896438.5,4816.0,33.49582,-99.33105,17,3,355,829,131,1,0,4,8,-48,4.051,3454.0,TRUE,FALSE,FALSE,1318.8666
Mar 30 2026 13:47:18.600 UTC,1774896438.6,4898.7,33.49576,-99.33097,18,3,352,826,131,1,0,4,10,-48,4.051,3536.7,TRUE,FALSE,FALSE,1353.6841
Mar 30 2026 13:47:18.700 UTC,1774896438.7,4980.7,33.49569,-99.33088,19,3,349,819,130,1,0,6,9,-48,4.051,3618.7,TRUE,FALSE,FALSE,1390.2693
Mar 30 2026 13:47:18.800 UTC,1774896438.8,5061.8,33.49563,-99.33080,18,3,347,808,130,1,0,6,9,-48,4.051,3699.8,TRUE,FALSE,FALSE,1424.1828
Mar 30 2026 13:47:18.900 UTC,1774896438.9,5141.8,33.49557,-99.33070,19,3,345,797,130,1,0,12,4,-48,4.051,3779.8,TRUE,FALSE,FALSE,1460.7681
Mar 30 2026 13:47:19.000 UTC,1774896439.0,5221.2,33.49551,-99.33062,19,3,344,791,130,1,0,14,3,-48,4.051,3859.2,TRUE,FALSE,FALSE,1494.6816
Mar 30 2026 13:47:19.100 UTC,1774896439.1,5299.8,33.49545,-99.33054,19,3,342,783,130,1,0,15,2,-48,4.051,3937.8,TRUE,FALSE,FALSE,1528.5952
Mar 30 2026 13:47:19.200 UTC,1774896439.2,5377.4,33.49538,-99.33044,19,3,338,773,130,1,0,16,1,-51,4.051,4015.4,TRUE,FALSE,FALSE,1564.2755
Mar 30 2026 13:47:19.300 UTC,1774896439.3,5454.2,33.49532,-99.33036,19,3,336,765,130,1,0,13,4,-51,4.051,4092.2,TRUE,FALSE,FALSE,1598.1890
Mar 30 2026 13:47:19.400 UTC,1774896439.4,5530.4,33.49526,-99.33028,19,3,335,760,130,1,0,9,7,-51,4.051,4168.4,TRUE,FALSE,FALSE,1632.1026
Mar 30 2026 13:47:19.500 UTC,1774896439.5,5605.7,33.49520,-99.33019,22,3,334,751,130,1,0,9,7,-51,4.052,4243.7,TRUE,FALSE,FALSE,1666.0163
Mar 30 2026 13:47:19.600 UTC,1774896439.6,5680.4,33.49514,-99.33011,22,3,333,743,130,1,0,10,6,-51,4.052,4318.4,TRUE,FALSE,FALSE,1699.9301
Mar 30 2026 13:47:19.700 UTC,1774896439.7,5754.4,33.49508,-99.33003,23,3,331,738,130,1,0,10,5,-51,4.052,4392.4,TRUE,FALSE,FALSE,1731.1726
Mar 30 2026 13:47:19.800 UTC,1774896439.8,5828.0,33.49502,-99.32995,22,3,329,733,130,1,1,9,4,-51,4.052,4466.0,TRUE,FALSE,FALSE,1765.0866
Mar 30 2026 13:47:19.900 UTC,1774896439.9,5900.4,33.49496,-99.32986,22,3,328,721,130,1,1,6,10,-51,4.052,4538.4,TRUE,FALSE,FALSE,1798.0946
Mar 30 2026 13:47:20.000 UTC,1774896440.0,5972.2,33.49491,-99.32978,22,3,325,715,130,1,1,8,10,-51,4.052,4610.2,TRUE,FALSE,FALSE,1831.1029
Mar 30 2026 13:47:20.100 UTC,1774896440.1,6043.2,33.49485,-99.32970,21,3,323,708,130,1,0,12,5,-51,4.052,4681.2,TRUE,FALSE,FALSE,1865.0167
Mar 30 2026 13:47:20.200 UTC,1774896440.2,6113.9,33.49479,-99.32962,24,3,322,701,130,1,0,14,7,-70,4.052,4751.9,TRUE,FALSE,FALSE,1896.2592
Mar 30 2026 13:47:20.300 UTC,1774896440.3,6183.9,33.49473,-99.32954,25,3,320,695,130,1,0,16,6,-70,4.052,4821.9,TRUE,FALSE,FALSE,1929.2675
Mar 30 2026 13:47:20.400 UTC,1774896440.4,6253.2,33.49468,-99.32946,23,3,318,688,130,1,1,15,5,-70,4.052,4891.2,TRUE,FALSE,FALSE,1959.6044
Mar 30 2026 13:47:20.500 UTC,1774896440.5,6321.9,33.49462,-99.32938,24,3,317,680,130,1,1,16,4,-70,4.052,4959.9,TRUE,FALSE,FALSE,1992.6131
Mar 30 2026 13:47:20.600 UTC,1774896440.6,6389.8,33.49456,-99.32930,24,3,315,673,130,1,1,16,5,-70,4.052,5027.8,TRUE,FALSE,FALSE,2023.8552
Mar 30 2026 13:47:20.700 UTC,1774896440.7,6457.1,33.49451,-99.32922,25,3,312,667,130,1,0,12,10,-70,4.052,5095.1,TRUE,FALSE,FALSE,2056.8639
Mar 30 2026 13:47:20.800 UTC,1774896440.8,6523.7,33.49445,-99.32914,25,3,311,661,130,1,0,10,10,-70,4.052,5161.7,TRUE,FALSE,FALSE,2087.2010
Mar 30 2026 13:47:20.900 UTC,1774896440.9,6589.9,33.49437,-99.32906,24,3,311,654,130,1,0,8,12,-70,4.052,5227.9,TRUE,FALSE,FALSE,2123.8844
Mar 30 2026 13:47:21.000 UTC,1774896441.0,6655.3,33.49434,-99.32898,24,3,309,647,130,1,0,9,11,-70,4.052,5293.3,TRUE,FALSE,FALSE,2150.5472
Mar 30 2026 13:47:21.100 UTC,1774896441.1,6719.8,33.49429,-99.32890,24,3,308,641,130,1,0,9,10,-70,4.052,5357.8,TRUE,FALSE,FALSE,2180.8845
Mar 30 2026 13:47:21.200 UTC,1774896441.2,6783.8,33.49424,-99.32883,23,3,307,635,130,1,1,7,9,-57,4.052,5421.8,TRUE,FALSE,FALSE,2211.2217
Mar 30 2026 13:47:21.300 UTC,1774896441.3,6847.5,33.49418,-99.32875,23,3,306,630,129,1,1,6,10,-57,4.052,5485.5,TRUE,FALSE,FALSE,2241.5591
Mar 30 2026 13:47:21.400 UTC,1774896441.4,6910.5,33.49413,-99.32867,24,3,305,622,129,1,1,9,11,-57,4.052,5548.5,TRUE,FALSE,FALSE,2271.8964
Mar 30 2026 13:47:21.500 UTC,1774896441.5,6972.9,33.49408,-99.32860,26,3,302,616,129,1,0,11,11,-57,4.048,5610.9,TRUE,FALSE,FALSE,2302.2339
Mar 30 2026 13:47:21.600 UTC,1774896441.6,7034.6,33.49402,-99.32852,25,3,301,611,129,1,1,13,9,-57,4.048,5672.6,TRUE,FALSE,FALSE,2332.5713
Mar 30 2026 13:47:21.700 UTC,1774896441.7,7095.8,33.49397,-99.32845,26,3,299,605,129,1,1,14,9,-57,4.048,5733.8,TRUE,FALSE,FALSE,2362.9088
Mar 30 2026 13:47:21.800 UTC,1774896441.8,7156.5,33.49392,-99.32837,26,3,299,600,129,1,1,14,10,-57,4.048,5794.5,TRUE,FALSE,FALSE,2393.2463
Mar 30 2026 13:47:21.900 UTC,1774896441.9,7216.8,33.49386,-99.32829,27,3,297,595,129,1,0,16,9,-57,4.048,5854.8,TRUE,FALSE,FALSE,2423.5839
Mar 30 2026 13:47:22.000 UTC,1774896442.0,7276.5,33.49381,-99.32822,28,3,296,589,129,1,0,19,6,-57,4.048,5914.5,TRUE,FALSE,FALSE,2453.0183
Mar 30 2026 13:47:22.100 UTC,1774896442.1,7335.2,33.49376,-99.32814,23,3,294,582,129,1,1,14,5,-57,4.048,5973.2,TRUE,FALSE,FALSE,2483.3560
Mar 30 2026 13:47:22.200 UTC,1774896442.2,7393.6,33.49371,-99.32807,26,3,292,575,129,1,1,14,9,-55,4.048,6031.6,TRUE,FALSE,FALSE,2511.0211
Mar 30 2026 13:47:22.300 UTC,1774896442.3,7451.2,33.49366,-99.32800,28,3,291,570,129,1,0,13,12,-55,4.048,6089.2,TRUE,FALSE,FALSE,2541.3588
Mar 30 2026 13:47:22.400 UTC,1774896442.4,7508.1,33.49361,-99.32792,27,3,291,565,129,1,0,11,12,-55,4.048,6146.1,TRUE,FALSE,FALSE,2570.7940
Mar 30 2026 13:47:22.500 UTC,1774896442.5,7564.5,33.49355,-99.32785,26,3,289,560,129,1,0,12,11,-55,4.048,6202.5,TRUE,FALSE,FALSE,2599.3616
Mar 30 2026 13:47:22.600 UTC,1774896442.6,7620.2,33.49350,-99.32777,28,3,288,554,129,1,0,8,15,-55,4.048,6258.2,TRUE,FALSE,FALSE,2628.7969
Mar 30 2026 13:47:22.700 UTC,1774896442.7,7675.3,33.49345,-99.32771,28,3,287,547,129,1,0,10,12,-55,4.048,6313.3,TRUE,FALSE,FALSE,2656.4619
Mar 30 2026 13:47:22.800 UTC,1774896442.8,7729.8,33.49340,-99.32763,28,3,287,542,129,1,0,12,10,-55,4.048,6367.8,TRUE,FALSE,FALSE,2685.8975
Mar 30 2026 13:47:22.900 UTC,1774896442.9,7783.8,33.49335,-99.32755,26,3,285,538,129,1,1,11,8,-55,4.048,6421.8,TRUE,FALSE,FALSE,2715.3339
Mar 30 2026 13:47:23.000 UTC,1774896443.0,7837.4,33.49330,-99.32748,27,3,284,532,129,1,2,8,12,-55,4.048,6475.4,TRUE,FALSE,FALSE,2743.9004
Mar 30 2026 13:47:23.100 UTC,1774896443.1,7890.6,33.49325,-99.32741,27,3,284,527,129,1,1,11,11,-55,4.048,6528.6,TRUE,FALSE,FALSE,2773.3367
Mar 30 2026 13:47:23.200 UTC,1774896443.2,7943.5,33.49320,-99.32734,27,3,282,522,129,1,0,13,10,-61,4.048,6581.5,TRUE,FALSE,FALSE,2801.0016
Mar 30 2026 13:47:23.300 UTC,1774896443.3,7995.7,33.49315,-99.32726,26,3,281,517,129,1,1,12,11,-61,4.048,6633.7,TRUE,FALSE,FALSE,2830.4383
Mar 30 2026 13:47:23.400 UTC,1774896443.4,8047.4,33.49311,-99.32719,26,3,281,513,129,1,1,15,7,-61,4.048,6685.4,TRUE,FALSE,FALSE,2857.2020
Mar 30 2026 13:47:23.500 UTC,1774896443.5,8098.8,33.49306,-99.32713,27,3,279,507,129,1,1,16,8,-61,4.053,6736.8,TRUE,FALSE,FALSE,2884.8667
Mar 30 2026 13:47:23.700 UTC,1774896443.7,8200.0,33.49296,-99.32698,27,3,278,498,129,1,0,16,9,-61,4.053,6838.0,TRUE,FALSE,FALSE,2941.9688
Mar 30 2026 13:47:23.800 UTC,1774896443.8,8250.0,33.49291,-99.32691,27,3,276,493,129,1,0,18,7,-61,4.053,6888.0,TRUE,FALSE,FALSE,2968.7329
Mar 30 2026 13:47:23.900 UTC,1774896443.9,8299.2,33.49286,-99.32684,28,3,275,488,129,1,0,16,9,-61,4.053,6937.2,TRUE,FALSE,FALSE,2996.3975
Mar 30 2026 13:47:24.000 UTC,1774896444.0,8348.0,33.49281,-99.32677,28,3,274,483,129,1,0,14,11,-61,4.053,6986.0,TRUE,FALSE,FALSE,3025.8355
Mar 30 2026 13:47:24.100 UTC,1774896444.1,8396.2,33.49277,-99.32670,27,3,273,478,129,1,0,12,12,-61,4.053,7034.2,TRUE,FALSE,FALSE,3052.6001
Mar 30 2026 13:47:24.200 UTC,1774896444.2,8443.9,33.49272,-99.32663,28,3,272,473,129,1,0,10,13,-57,4.053,7081.9,TRUE,FALSE,FALSE,3080.2646
Mar 30 2026 13:47:24.300 UTC,1774896444.3,8491.2,33.49267,-99.32656,28,3,271,468,129,1,0,11,11,-57,4.053,7129.2,TRUE,FALSE,FALSE,3107.0292
Mar 30 2026 13:47:24.400 UTC,1774896444.4,8538.0,33.49263,-99.32649,28,3,271,463,129,1,0,7,14,-57,4.053,7176.0,TRUE,FALSE,FALSE,3133.7941
Mar 30 2026 13:47:24.500 UTC,1774896444.5,8584.2,33.49258,-99.32642,28,3,270,459,129,1,0,6,16,-57,4.053,7222.2,TRUE,FALSE,FALSE,3161.4584
Mar 30 2026 13:47:24.600 UTC,1774896444.6,8630.0,33.49253,-99.32635,28,3,269,454,129,1,0,8,11,-57,4.053,7268.0,TRUE,FALSE,FALSE,3188.2234
Mar 30 2026 13:47:24.700 UTC,1774896444.7,8675.2,33.49248,-99.32629,28,3,268,449,129,1,0,8,12,-57,4.053,7313.2,TRUE,FALSE,FALSE,3215.8878
Mar 30 2026 13:47:24.800 UTC,1774896444.8,8719.9,33.49244,-99.32622,28,3,267,444,129,1,1,9,10,-57,4.053,7357.9,TRUE,FALSE,FALSE,3242.6528
Mar 30 2026 13:47:24.900 UTC,1774896444.9,8764.2,33.49238,-99.32615,27,3,266,439,129,1,1,8,11,-57,4.053,7402.2,TRUE,FALSE,FALSE,3272.1164
Mar 30 2026 13:47:25.000 UTC,1774896445.0,8808.0,33.49234,-99.32608,27,3,266,434,129,1,1,10,9,-57,4.053,7446.0,TRUE,FALSE,FALSE,3296.1835
Mar 30 2026 13:47:25.100 UTC,1774896445.1,8851.4,33.49229,-99.32601,28,3,265,430,129,1,0,10,11,-57,4.053,7489.4,TRUE,FALSE,FALSE,3323.8477
Mar 30 2026 13:47:25.200 UTC,1774896445.2,8894.4,33.49225,-99.32595,27,3,264,426,129,1,0,13,10,-59,4.053,7532.4,TRUE,FALSE,FALSE,3348.8377
Mar 30 2026 13:47:25.300 UTC,1774896445.3,8936.9,33.49220,-99.32588,28,3,263,421,129,1,0,16,8,-59,4.053,7574.9,TRUE,FALSE,FALSE,3375.6030
