time_s,featherweight_source_time_s,marv_source_time_s,featherweight_navigation_unix_time_s,featherweight_navigation_gps_altitude_asl_m,featherweight_navigation_gps_altitude_agl_m,featherweight_navigation_latitude_deg,featherweight_navigation_longitude_deg,featherweight_navigation_satellite_count,featherweight_navigation_fix_type,featherweight_navigation_horizontal_speed_mps,featherweight_navigation_vertical_speed_mps,featherweight_navigation_course_heading_deg,featherweight_navigation_battery_v,featherweight_navigation_distance_ft,featherweight_navigation_distance_m,featherweight_navigation_flags,featherweight_navigation_rssi_dbm,featherweight_navigation_count_gt_40,featherweight_navigation_count_gt_32,featherweight_navigation_count_gt_24,featherweight_events_launch_detected,featherweight_events_apogee_detected,featherweight_events_landing_detected,marv_baro_log_time_s,marv_baro_sample_time_us,marv_baro_log_time_us,marv_baro_lagged,marv_baro_pressure_pa,marv_baro_temperature_c,marv_primary_imu_log_time_s,marv_primary_imu_sample_time_us,marv_primary_imu_log_time_us,marv_primary_imu_lagged,marv_primary_imu_accelerometer_x_mps2,marv_primary_imu_accelerometer_y_mps2,marv_primary_imu_accelerometer_z_mps2,marv_primary_imu_gyroscope_x_rad_s,marv_primary_imu_gyroscope_y_rad_s,marv_primary_imu_gyroscope_z_rad_s,marv_aux_imu_log_time_s,marv_aux_imu_sample_time_us,marv_aux_imu_log_time_us,marv_aux_imu_lagged,marv_aux_imu_accelerometer_x_mps2,marv_aux_imu_accelerometer_y_mps2,marv_aux_imu_accelerometer_z_mps2,marv_aux_imu_gyroscope_x_rad_s,marv_aux_imu_gyroscope_y_rad_s,marv_aux_imu_gyroscope_z_rad_s
68.200773,70.36577280926514,68.200773,1774896500.7657728,2191.0576355867797,1775.9200355867797,33.484864144322614,-99.31353405362572,20.46845419073486,3.0,6.4008,-29.153711371998014,63.414432261581425,0.47384141392831136,7985.943602965575,2434.1156101839074,True,-65.06309161853028,0.8828864523162849,10.117113547683715,8.351340643051145,True,True,False,68.20413162395975,1190361811.0,1190365169.6239598,False,78750.53957809173,24.661151054770663,68.201661,1190361811.0,1190362699.0,False,6.891597,3.6640232,4.0304255,1.0216562,-0.43633235,3.66732,68.20184899337868,1190361811.0,1190362886.9933786,False,7.23572844442548,4.365220889441748,4.38181879645283,1.0839315471111057,-0.2957229319528331,3.6269758026848145
68.211791,70.37679080926515,68.211791,1774896500.7767909,2190.7721812427794,1775.6345812427794,33.48486441977261,-99.31353339254572,20.446418190734846,3.0,6.4008,-29.158748801598016,63.44197726158144,0.45155199992829687,7986.035777349975,2434.1437049362726,True,-65.10716361853031,0.8883954523162885,10.111604547683712,8.334813643051135,True,True,False,68.21557396729244,1190372829.0,1190376611.9672925,False,78748.40719953552,24.66648200116122,68.2124,1190372829.0,1190373438.0,False,9.186999,4.8296857,5.9019513,1.1898038,-0.20433125,3.7375588,68.2125904209622,1190372829.0,1190373628.420962,False,9.36165397594506,5.479988543814431,6.144510724627768,1.0984441591638026,-0.2993022879896908,3.6073797491408945
68.221875,70.38687480926514,68.221875,1774896500.786875,2190.51092497078,1775.3733249707795,33.484864671872614,-99.31353278750572,20.426250190734862,3.0,6.4008,-29.163359206398013,63.46718726158142,0.4311520679283132,7986.120138077175,2434.169418085923,True,-65.14749961853028,0.8934374523162845,10.106562547683716,8.319687643051147,True,True,False,68.22603856135265,1190382913.0,1190387076.5613527,False,78747.13589371981,24.667282125603865,68.223125,1190382913.0,1190384163.0,False,7.999784,4.7165318,5.0506043,1.2089598,-0.3341667,3.5757968,68.22291410366552,1190382913.0,1190383952.1036656,False,8.633815575029052,5.503021474054969,5.352180735090181,1.1043242785605158,-0.2981262544845368,3.5862114348224634
68.232873,70.39787280926514,68.232873,1774896500.797873,2190.2259887867795,1775.0883887867797,33.48486494682262,-99.31353212762572,20.40425419073486,3.0,6.4008,-29.168387491998015,63.494682261581424,0.4089031139283117,7986.212145145576,2434.1974618403715,True,-65.19149161853028,0.8989364523162848,10.101063547683715,8.303190643051146,True,True,False,68.23742972657004,1190393911.0,1190398467.7265701,False,78747.66719806763,24.65665603864734,68.233839,1190393911.0,1190394877.0,False,11.2956085,5.424191,7.245426,1.200446,-0.34693742,3.7311735,68.23364788751365,1190393911.0,1190394685.8875136,False,11.782235613759713,5.968819900254712,7.625031034983073,1.1044444,-0.28010317171824234,3.552180895376783
68.243665,70.40866480926513,68.243665,1774896500.8086648,2189.9463896507796,1774.8087896507798,33.484865216622616,-99.31353148010572,20.38267019073487,3.0,6.4008,-29.17332159439801,63.52166226158141,0.3870708979283215,7986.302428859176,2434.2249803162767,True,-65.23465961853026,0.9043324523162823,10.095667547683718,8.287002643051153,True,True,False,68.2485564469412,1190404703.0,1190409594.4469411,False,78744.09792906452,24.653716258033793,68.244565,1190404703.0,1190405603.0,False,13.610768,6.8161607,9.24627,1.0408123,-0.32565293,3.4651172,68.24474625677743,1190404703.0,1190405784.2567775,False,13.770930122490626,7.290391033216885,9.622068007026249,1.0834279801675266,-0.22267130307035715,3.508316156966594
68.254777,70.41977680926514,68.254777,1774896500.819777,2189.6584999547795,1774.5208999547795,33.484865494422614,-99.31353081338573,20.360446190734848,3.0,6.4008,-29.178402000798016,63.54944226158144,0.3645913219282986,7986.395389628776,2434.253314758851,True,-65.2791076185303,0.909888452316288,10.090111547683712,8.270334643051136,True,True,False,68.25992025898596,1190415815.0,1190420958.258986,False,78732.98857414901,24.664296596048565,68.255327,1190415815.0,1190416365.0,False,9.614469,4.5890093,5.639722,1.1323357,-0.31501067,3.4715025,68.25552572531214,1190415815.0,1190416563.7253122,False,9.737462237987183,5.1714299627696825,5.882090344305721,1.0688103466515297,-0.1696619780136188,3.4793298480136188
68.264954,70.42995380926514,68.264954,1774896500.829954,2189.3948342387794,1774.2572342387796,33.48486574884762,-99.31353020276572,20.34009219073485,3.0,6.4008,-29.183054925198018,63.57488476158144,0.3440032509283011,7986.480528375376,2434.2792650488145,True,-65.3198156185303,0.9149769523162874,10.085023047683713,8.255069143051138,True,True,False,68.26986963291947,1190425992.0,1190430907.6329195,False,78722.72718768603,24.668219661535844,68.266046,1190425992.0,1190427084.0,False,9.589323,5.039828,5.5858393,1.1131796,-0.19156054,3.4097776,68.2658442329739,1190425992.0,1190426882.2329738,False,9.917129799186618,5.572225289841286,5.909731507567172,1.0582255735527757,-0.16142940880249312,3.471097278802493
68.276005,70.44100480926514,68.276005,1774896500.8410048,2189.10852493078,1773.9709249307796,33.484866025122614,-99.31352953970573,20.31799019073486,3.0,6.4008,-29.188107442398014,63.602512261581424,0.3216470779283118,7986.5729788311755,2434.3074439477423,True,-65.36401961853028,0.9205024523162848,10.079497547683715,8.238492643051146,True,True,False,68.27996157640955,1190437043.0,1190440999.5764096,False,78711.44969810358,24.66352070754316,68.276795,1190437043.0,1190437833.0,False,12.509766,5.8750095,7.5579457,1.1791615,-0.2192304,3.4012637,68.27660143824089,1190437043.0,1190437639.4382408,False,12.853110485654975,7.018099797085044,8.025032300423547,1.0448216017193124,-0.12647624631710425,3.4505410015111924
68.28681,70.45180980926514,68.28681,1774896500.85181,2188.8285889907793,1773.6909889907795,33.48486629524761,-99.31352889140572,20.29638019073485,3.0,6.4008,-29.193047488398015,63.629524761581436,0.29978856292830214,7986.663371300176,2434.334995572294,True,-65.4072396185303,0.9259049523162872,10.074095047683713,8.222285143051138,True,True,False,68.29004483348815,1190447848.0,1190451082.8334882,False,78703.93822573154,24.661172782164424,68.287523,1190447848.0,1190448561.0,False,13.486838,6.295295,8.094976,1.1898038,-0.14260618,3.3395388,68.28770970845963,1190447848.0,1190448747.7084596,False,13.924718991180105,6.708112121823998,8.428055773214401,1.014727862730763,-0.07117009450093527,3.435251487985663
68.297692,70.46269180926514,68.297692,1774896500.8626919,2188.5466581347796,1773.4090581347796,33.484866567297615,-99.31352823848572,20.27461619073486,3.0,6.4008,-29.198022738798013,63.656729761581424,0.2777742769283118,7986.754407935776,2434.3627435388244,True,-65.45076761853028,0.9313459523162848,10.068654047683715,8.205962143051146,True,True,False,68.30091318676266,1190458730.0,1190461951.1867626,False,78707.98169995355,24.666227124941944,68.298278,1190458730.0,1190459316.0,False,9.9934435,6.0474343,5.982775,1.1621339,-0.055339713,3.4672458,68.29846437564791,1190458730.0,1190459502.375648,False,10.30100495118235,6.324936862585192,6.000425486947052,0.9846088229808665,-0.019484131753838903,3.4208029319668256
68.307911,70.47291080926514,68.307911,1774896500.872911,2188.2819042827796,1773.1443042827793,33.48486682277262,-99.31352762534571,20.254178190734848,3.0,6.4008,-29.202694865598016,63.68227726158144,0.2571012399282986,7986.839898045976,2434.3888009244138,True,-65.4916436185303,0.936455452316288,10.063544547683712,8.190633643051136,True,True,False,68.31121789475736,1190468949.0,1190472255.8947573,False,78711.6127460534,24.668978756577662,68.309026,1190468949.0,1190470064.0,False,9.20496,3.92266,4.4740596,1.1472348,-0.14686307,3.4140346,68.30881531448497,1190468949.0,1190469853.314485,False,9.3654083595326,4.370784294468086,4.894301319102865,0.9787258435868441,-0.01595434219131105,3.41844989429837
68.318996,70.48399580926514,68.318996,1774896500.883996,2187.9947141027797,1772.8571141027796,33.48486709989761,-99.31352696024572,20.23200819073486,3.0,6.4008,-29.207762927598015,63.709989761581426,0.23467628492831016,7986.932632938976,2434.4170665198,True,-65.53598361853028,0.9419979523162851,10.058002047683715,8.174006143051145,True,True,False,68.32281004809003,1190480034.0,1190483848.04809,False,78714.85334242838,24.663577762619376,68.319771,1190480034.0,1190480809.0,False,9.871309,4.0340176,4.7973557,0.9982433,-0.08300956,3.3288965,68.31957604197508,1190480034.0,1190480614.041975,False,10.239140087650858,4.180646993663174,4.928172531458725,0.975007460554253,-0.01948118650225535,3.412404038490705
68.329471,70.49447080926514,68.329471,1774896500.894471,2187.7233278027797,1772.5857278027795,33.484867361772615,-99.31352633174572,20.21105819073486,3.0,6.4008,-29.212552097598014,63.736177261581425,0.21348535992831108,7987.020264693975,2434.443776678724,True,-65.57788361853028,0.9472354523162849,10.052764547683715,8.158293643051145,True,True,False,68.33372570633507,1190490509.0,1190494763.706335,False,78709.16585694358,24.658493434027612,68.330489,1190490509.0,1190491527.0,False,9.937765,1.9649223,4.118434,1.0365554,-0.06172506,3.373594,68.33028434084399,1190490509.0,1190491322.340844,False,10.307274806186715,2.3424111393939615,4.5630621468018395,0.980932956119912,-0.026738097076565936,3.4086979866335714
68.340434,70.50543380926514,68.340434,1774896500.905434,2187.4392983987796,1772.3016983987795,33.484867635847614,-99.31352567396571,20.189132190734853,3.0,6.4008,-29.217564381198017,63.763584761581434,0.19130721092830338,7987.111978959376,2434.471731186818,True,-65.6217356185303,0.9527169523162868,10.047283047683713,8.14184914305114,True,True,False,68.34505521193901,1190501472.0,1190506093.211939,False,78681.74385492328,24.65321997210063,68.341216,1190501472.0,1190502254.0,False,9.109768,3.5454812,4.017853,1.1280787,-0.068110414,3.3161259,68.34101550446755,1190501472.0,1190502053.5044675,False,9.448875842541474,4.166375395196119,4.307035707239107,0.9846462456464279,-0.03047475686141697,3.3978381121261796
68.350843,70.51584280926514,68.350843,1774896500.915843,2187.1696220267795,1772.0320220267797,33.484867896072615,-99.31352504942572,20.16831419073486,3.0,6.4008,-29.222323375998013,63.78960726158142,0.17024980392831202,7987.199058571576,2434.4982730526162,True,-65.66337161853028,0.9579214523162847,10.042078547683715,8.126235643051146,True,True,False,68.35573226576555,1190511881.0,1190516770.2657657,False,78668.49927000423,24.65,68.351973,1190511881.0,1190513011.0,False,11.268667,5.3846774,5.298465,1.0216562,-0.059596613,3.303355,68.3517641864309,1190511881.0,1190512802.186431,False,11.365918872381028,6.14459358129896,5.883750947606913,0.9607545204977933,-0.032939290833749406,3.396434419373439
68.361939,70.52693880926515,68.361939,1774896500.926939,2186.8821468587794,1771.7445468587794,33.48486817347262,-99.31352438366572,20.146122190734843,3.0,6.4008,-29.22739646719802,63.817347261581446,0.1478025959282938,7987.291885488376,2434.526566696857,True,-65.70775561853031,0.9634694523162892,10.03653054768371,8.109591643051132,True,True,False,68.36696047920691,1190522977.0,1190527998.4792068,False,78678.95092544625,24.65,68.362728,1190522977.0,1190523766.0,False,10.999254,3.8130987,5.442152,1.0642252,-0.04895436,3.388493,68.36253315953134,1190522977.0,1190523571.1595314,False,11.451182027850427,4.848552540936128,6.084219869463879,0.9230926301216421,-0.02818833379152329,3.3952111326453345
68.372722,70.53772180926514,68.372722,1774896500.937722,2186.6027808947797,1771.4651808947797,33.48486844304762,-99.31352373668572,20.124556190734864,3.0,6.4008,-29.232326454798013,63.84430476158142,0.12598858692831527,7987.382093909776,2434.5540622237,True,-65.75088761853027,0.9688609523162839,10.031139047683716,8.093417143051148,True,True,False,68.37786643733509,1190533760.0,1190538904.437335,False,78692.60257255936,24.65,68.373459,1190533760.0,1190534497.0,False,9.970095,3.9496014,4.8530345,0.93013287,-0.08939492,3.2054462,68.37364108154428,1190533760.0,1190534679.0815444,False,9.952615452281355,4.642544593704747,5.347597448619679,0.8900821007938104,-0.019568406529315643,3.376863
68.383808,70.54880780926514,68.383808,1774896500.948808,2186.3155648067795,1771.1779648067795,33.48486872019762,-99.31352307152572,20.102384190734853,3.0,6.4008,-29.237394973998015,63.872019761581434,0.10356160892830335,7987.4748371685755,2434.582330368982,True,-65.7952316185303,0.9744039523162868,10.025596047683713,8.07678814305114,True,True,False,68.38907048464003,1190544846.0,1190550108.4846401,False,78711.92890124388,24.65,68.384196,1190544846.0,1190545234.0,False,11.498567,2.5486515,5.174535,0.8279672,-0.06385351,3.307612,68.3843864893597,1190544846.0,1190545424.4893596,False,11.522493205712392,2.7270519520476344,5.738434689009549,0.8570030874113018,-0.020443563545620595,3.377167135741998
68.393992,70.55899180926514,68.393992,1774896500.958992,2186.0517177347797,1770.9141177347797,33.484868974797614,-99.31352246048571,20.082016190734862,3.0,6.4008,-29.242051098798015,63.89747976158142,0.08295937692831279,7987.560034475776,2434.6082985082166,True,-65.83596761853028,0.9794959523162845,10.020504047683715,8.061512143051146,True,True,False,68.39889780532985,1190555030.0,1190559935.8053298,False,78719.40251757673,24.65185534458805,68.394909,1190555030.0,1190555947.0,False,11.090855,2.0942407,5.3272023,0.8769216,-0.05321126,3.477888,68.39470533850373,1190555030.0,1190555743.3385038,False,11.190603455594568,2.6855658055235194,5.503346204303506,0.8216996778208782,-0.002791850081535291,3.393642233595
68.404654,70.56965380926513,68.404654,1774896500.9696538,2185.7754866387795,1770.6378866387797,33.48486924134762,-99.31352182076571,20.06069219073487,3.0,6.4008,-29.24692576519801,63.92413476158141,0.06139015092832034,7987.649230635376,2434.6354854976626,True,-65.87861561853026,0.9848269523162827,10.015173047683717,8.045519143051152,True,True,False,68.40854805321433,1190565692.0,1190569586.0532143,False,78713.11834294615,24.656344040752746,68.40566,1190565692.0,1190566698.0,False,11.545265,1.8571569,4.9069176,0.9514173,-0.12557858,3.3906214,68.40583622812332,1190565692.0,1190566874.2281234,False,11.814578001605083,2.5021905845826073,5.312458343682032,0.7946454422812709,0.00358506384502301,3.410070347460334
68.415491,70.58049080926514,68.415491,1774896500.980491,2185.4947216427795,1770.3571216427795,33.48486951227262,-99.31352117054571,20.03901819073485,3.0,6.4008,-29.251880441598015,63.95122726158144,0.03946689992830166,7987.739890809976,2434.663118718881,True,-65.9219636185303,0.9902454523162874,10.009754547683713,8.029263643051138,True,True,False,68.41857117943077,1190576529.0,1190579609.1794307,False,78707.89921355678,24.657984271135657,68.416408,1190576529.0,1190577446.0,False,10.097617,3.2868443,5.0470123,0.8705362,-0.04895436,3.497044,68.4162154899305,1190576529.0,1190577253.4899304,False,10.61761966672652,3.87014300868778,5.3355661071734,0.7533518948993203,-0.0011341996372197646,3.4230480943503783
68.425969,70.59096880926514,68.425969,1774896500.990969,2185.22325761878,1770.0856576187796,33.48486977422262,-99.31352054186571,20.018062190734867,3.0,6.4008,-29.256670983198013,63.97742226158142,0.018269905928317343,7987.827547662376,2434.6898365274924,True,-65.96387561853027,0.9954844523162834,10.004515547683717,8.01354664305115,True,True,False,68.42909871964235,1190587007.0,1190590136.7196424,False,78707.40871641232,24.648174328246427,68.427139,1190587007.0,1190588177.0,False,10.789111,3.9945037,5.00211,0.74921453,-0.004256901,3.3480525,68.42693716622112,1190587007.0,1190587975.1662211,False,10.900635303131557,4.69377317828908,5.4346027799217085,0.6974434289478721,0.0023745243258066788,3.418493913270957
68.43697,70.60196980926514,68.43697,1774896501.0019698,2184.926925663111,1769.7893256631112,33.48486999015048,-99.31351989165525,19.998030095367426,3.0,6.399899359601988,-29.261400426932013,64.00098495231629,0.0,7987.933719705133,2434.7221977661247,True,-65.99704514305114,1.000984952316287,10.001969904632574,7.996060190734852,True,True,False,68.44025097075738,1190598008.0,1190601288.9707575,False,78704.23413588069,24.642212691295445,68.437871,1190598008.0,1190598909.0,False,8.80982,1.4656093,3.461065,0.65130585,-0.029798307,3.4502182,68.43767211482559,1190598008.0,1190598710.1148255,False,9.046490245638926,2.163323611917772,3.881799951816352,0.647223685247077,-0.009547433187867292,3.398017498037784
68.447787,70.61278680926515,68.447787,1774896501.0127869,2184.584529969951,1769.446929969951,33.48486993606548,-99.31351929672024,19.987213095367423,3.0,6.394953827201986,-29.26469744853201,64.00639345231629,0.0,7988.101856448883,2434.77344584562,True,-65.98081964305113,1.0063934523162885,10.012786904632577,7.974426190734846,True,True,False,68.45159200321669,1190608825.0,1190612630.0032167,False,78691.05424505312,24.652756603957503,68.448609,1190608825.0,1190609647.0,False,8.472156,2.697727,3.204224,0.64704895,-0.0021284504,3.3352818,68.4487946905024,1190608825.0,1190609832.6905024,False,8.963253789147085,2.989053989181513,3.5572068899539104,0.6011550475980407,-0.033323628548236735,3.348615805793906
68.458697,70.62369680926514,68.458697,1774896501.023697,2184.2391905031513,1769.101590503151,33.48486988151548,-99.31351869667024,19.976303095367427,3.0,6.389965775201988,-29.26802281653201,64.01184845231629,0.0,7988.271438761383,2434.8251345344697,True,-65.96445464305114,1.0118484523162863,10.023696904632573,7.952606190734855,True,True,False,68.46298831973348,1190619735.0,1190624026.3197334,False,78685.8635024866,24.658320216310173,68.459383,1190619735.0,1190620421.0,False,10.49096,1.4709976,5.140409,0.65981966,-0.12557858,3.3863647,68.45957554408298,1190619735.0,1190620613.5440829,False,10.876548669495852,2.057313057755766,5.558979556860113,0.5341111225459503,-0.05198719752049912,3.339532650070709
68.468904,70.63390380926514,68.468904,1774896501.0339038,2183.9161034327913,1768.7785034327912,33.48486983048048,-99.31351813528524,19.966096095367433,3.0,6.385299134801991,-29.271133910132008,64.01695195231628,0.0,7988.430093817633,2434.8734925956146,True,-65.94914414305114,1.0169519523162833,10.033903904632567,7.932192190734867,True,True,False,68.47356592781614,1190629942.0,1190634603.9278162,False,78697.19859012119,24.653391917338613,68.47013,1190629942.0,1190631168.0,False,12.0086565,1.5787629,5.84268,0.5917092,-0.12345012,3.311869,68.46991921489862,1190629942.0,1190630957.2148986,False,11.83921217760484,2.0296766788778893,5.96891721985853,0.48002060584441664,-0.022590205945970866,3.3030802336067917
68.479954,70.64495380926515,68.479954,1774896501.0449538,2183.566332478791,1768.428732478791,33.48486977523048,-99.31351752753524,19.955046095367422,3.0,6.380247074801986,-29.274501950132013,64.02247695231628,0.0,7988.601852255133,2434.925844567365,True,-65.93256914305113,1.022476952316289,10.044953904632578,7.910092190734844,True,True,False,68.48492875239535,1190640992.0,1190645966.7523954,False,78702.72030018407,24.651899749846606,68.480846,1190640992.0,1190641884.0,False,7.8722615,1.5158998,3.4772298,0.48741513,-0.07875267,3.2735567,68.48064999927564,1190640992.0,1190641687.9992757,False,8.396318896681963,1.554604102661528,3.7503652354555816,0.42494605114445017,-0.025589301917606496,3.253162784498313
68.490796,70.65579580926514,68.490796,1774896501.055796,2183.223145448631,1768.0855454486311,33.48486972102048,-99.31351693122524,19.944204095367425,3.0,6.375290112401987,-29.277806591732013,64.0278979523163,0.0,7988.770377592633,2434.977211090235,True,-65.91630614305114,1.0278979523162874,10.055795904632575,7.88840819073485,True,True,False,68.495926317978,1190651834.0,1190656964.317978,False,78696.57955349979,24.657017038750176,68.491578,1190651834.0,1190652616.0,False,9.706069,0.9483354,4.3142076,0.3660935,-0.12557858,3.1586204,68.49176654871516,1190651834.0,1190652804.548715,False,10.274214956872102,1.3169802099789156,4.862766380642825,0.36409841137740084,-0.04115345070224099,3.1991767417597106
68.501808,70.66680780926514,68.501808,1774896501.066808,2182.874577326871,1767.7369773268713,33.484869665960474,-99.31351632556525,19.93319209536743,3.0,6.3702554260019895,-29.28116304933201,64.03340395231629,0.0,7988.941545367633,2435.029383028055,True,-65.89978814305115,1.0334039523162843,10.066807904632569,7.866384190734863,True,True,False,68.5066498870429,1190662846.0,1190667687.887043,False,78694.00453883703,24.657990922325943,68.502337,1190662846.0,1190663375.0,False,13.122232,0.38436323,6.5090294,0.32990983,-0.051082812,3.2863274,68.50253309327115,1190662846.0,1190663571.0932713,False,13.400629649186788,1.126146635376196,6.749213182069291,0.2956526070981357,-0.01890025340135707,3.1688564422004406
68.511923,70.67692280926514,68.511923,1774896501.076923,2182.5544023766715,1767.4168023766713,33.48486961538548,-99.31351576924024,19.923077095367432,3.0,6.365630848001991,-29.28424610133201,64.03846145231628,0.0,7989.098770398883,2435.0773052175796,True,-65.88461564305115,1.0384614523162838,10.076922904632568,7.846154190734865,True,True,False,68.51594759642887,1190672961.0,1190676985.5964289,False,78696.17012075019,24.653659758499618,68.513068,1190672961.0,1190674106.0,False,10.058103,1.8876904,4.885364,0.25967094,-0.06598196,3.0947669,68.51286373617587,1190672961.0,1190673901.7361758,False,10.166445282099748,2.466812725648697,5.565188268678792,0.23096439510616168,0.015208084959719002,3.1523901810412216
68.522871,70.68787080926514,68.522871,1774896501.0878708,2182.2078600776313,1767.0702600776312,33.48486956064548,-99.31351516710025,19.912129095367433,3.0,6.3606254224019905,-29.28758305173201,64.04393545231628,0.0,7989.268943373883,2435.1291739403596,True,-65.86819364305114,1.0439354523162834,10.087870904632567,7.8242581907348665,True,True,False,68.52620544744688,1190683909.0,1190687243.4474468,False,78698.33558516586,24.651118617219527,68.523804,1190683909.0,1190684842.0,False,12.382243,0.17960899,6.3940797,0.24690025,-0.008513802,3.0862532,68.52360113811045,1190683909.0,1190684639.1381104,False,12.567486782929421,1.0659748305253074,6.9362571529890795,0.16495849010499453,0.0470472721997167,3.102920289785501
68.53376,70.69875980926514,68.53376,1774896501.09876,2181.863185333911,1766.725585333911,33.484869506200475,-99.31351456820525,19.901240095367427,3.0,6.355646971601988,-29.290902018932012,64.04937995231629,0.0,7989.438199267633,2435.1807631367747,True,-65.85186014305114,1.0493799523162863,10.098759904632573,7.802480190734855,True,True,False,68.53709647670517,1190694798.0,1190698134.476705,False,78699.85752888558,24.65619176295192,68.534528,1190694798.0,1190695566.0,False,10.8519745,0.44363418,5.641518,0.15111998,0.08300956,3.2160885,68.53470889485938,1190694798.0,1190695746.8948593,False,11.245523400143593,0.9035200489611603,6.1341962310233376,0.10271574042417786,0.09947442155649577,3.0403110424861355
68.544538,70.70953780926514,68.544538,1774896501.1095378,2181.522024126471,1766.384424126471,33.48486945231048,-99.31351397541525,19.890462095367425,3.0,6.350719270001987,-29.29418715333201,64.0547689523163,0.0,7989.605729805133,2435.231826444605,True,-65.83569314305115,1.0547689523162873,10.109537904632575,7.780924190734851,True,True,False,68.54790989473685,1190705576.0,1190708947.8947368,False,78701.24561403508,24.66,68.545272,1190705576.0,1190706310.0,False,10.250284,0.53523475,4.497409,0.19368899,0.15324843,2.8904357,68.54507955866022,1190705576.0,1190706117.5586603,False,10.654246914740774,0.8480878181264174,4.9793582414643724,0.03785548063384425,0.12895635387607246,3.0072915207594257
68.554846,70.71984580926514,68.554846,1774896501.1198459,2181.195740054631,1766.0581400546312,33.48486940077048,-99.31351340847525,19.88015409536743,3.0,6.34600645240199,-29.29732903173201,64.05992295231628,0.0,7989.765954780133,2435.280663016985,True,-65.82023114305115,1.0599229523162847,10.11984590463257,7.760308190734861,True,True,False,68.55835206791171,1190715884.0,1190719390.0679116,False,78702.21788341823,24.66,68.556034,1190715884.0,1190717072.0,False,10.347274,-0.27659783,4.924878,0.0063853515,0.085138015,2.9564176,68.55582826356138,1190715884.0,1190716866.2635615,False,10.60102738544396,-0.09177246776516668,5.1316123894323145,-0.02566357153799153,0.1474790440320234,2.959942174090247
68.565924,70.73092380926514,68.565924,1774896501.130924,2180.8450828031914,1765.7074828031914,33.484869345380474,-99.31351279918525,19.869076095367433,3.0,6.34094159080199,-29.30070560613201,64.06546195231628,0.0,7989.938148442633,2435.3331476453145,True,-65.80361414305115,1.0654619523162836,10.130923904632567,7.738152190734866,True,True,False,68.56957426372382,1190726962.0,1190730612.2637239,False,78703.26278060743,24.66,68.566776,1190726962.0,1190727814.0,False,12.876168,-1.8445842,6.555728,-0.038312107,0.17027603,2.9181056,68.56659259999999,1190726962.0,1190727630.6,False,13.257930024388795,-1.2437191214140166,6.983645487316066,-0.07131032387802456,0.19106076268290328,2.9061927904878337
68.576785,70.74178480926514,68.576785,1774896501.141785,2180.5012943569113,1765.363694356911,33.484869291075476,-99.31351220183025,19.858215095367427,3.0,6.335975941601988,-29.304016038932012,64.07089245231629,0.0,7990.106969111383,2435.38460418515,True,-65.78732264305114,1.0708924523162864,10.141784904632573,7.7164301907348545,True,True,False,68.58051333748092,1190737823.0,1190741551.337481,False,78702.73236504926,24.66,68.577492,1190737823.0,1190738530.0,False,9.363016,-2.0852602,5.023663,-0.085138015,0.20645969,2.792527,68.57768009307183,1190737823.0,1190738718.093072,False,9.750644703895743,-1.6520853219064966,5.290507059793316,-0.11689941003993566,0.23858000842821417,2.8597714497775417
68.587794,70.75279380926514,68.587794,1774896501.152794,2180.152821195591,1765.015221195591,33.48486923603048,-99.31351159633525,19.847206095367426,3.0,6.3309426268019875,-29.30737158213201,64.07639695231629,0.0,7990.278090255133,2435.4367619097648,True,-65.77080914305114,1.076396952316287,10.152793904632574,7.694412190734852,True,True,False,68.59143678717795,1190748832.0,1190752474.787178,False,78698.14931310421,24.66,68.588225,1190748832.0,1190749263.0,False,8.351818,-0.65916497,4.084308,-0.18943208,0.12557858,2.6797192,68.58841757552999,1190748832.0,1190749455.57553,False,8.829750048199259,-0.11924350405991145,4.370014269845668,-0.1646338497519066,0.2580924596777357,2.8428131402509695
68.597924,70.76292380926515,68.597924,1774896501.1629238,2179.832171443191,1764.694571443191,33.484869185380475,-99.31351103918524,19.837076095367422,3.0,6.326311190801985,-29.310459206132013,64.08146195231629,0.0,7990.435548442633,2435.4847551653147,True,-65.75561414305113,1.081461952316289,10.162923904632578,7.674152190734844,True,True,False,68.60148538053465,1190758962.0,1190762523.3805346,False,78694.64472043954,24.66,68.598943,1190758962.0,1190759981.0,False,9.592916,-1.9649223,5.278708,-0.2490287,0.22987264,2.8627658,68.59873921637039,1190758962.0,1190759777.2163703,False,10.12478469502902,-1.123933369779251,5.434616695931972,-0.21404894121498153,0.27456414399183665,2.8345773029090156
68.608698,70.77369780926514,68.608698,1774896501.173698,2179.491136849671,1764.353536849671,33.48486913151048,-99.31351044661524,19.826302095367424,3.0,6.321385318001987,-29.313743121332013,64.08684895231629,0.0,7990.603016805133,2435.535799522205,True,-65.73945314305114,1.0868489523162879,10.173697904632576,7.6526041907348485,True,True,False,68.61216436996169,1190769736.0,1190773202.3699617,False,78693.15240777507,24.66,68.609685,1190769736.0,1190770723.0,False,8.048279,-2.5037491,3.9621742,-0.25967094,0.2022028,2.869151,68.60986684553284,1190769736.0,1190770904.845533,False,8.231645000270312,-1.843038775403379,4.301083317196468,-0.2584893775995914,0.2994896830543647,2.806915215877268
